movie_id,title,release_year,runtime,budget,revenue,popularity,vote_average,vote_count,original_language,director_id
16158,Глухой квартал,1999,106,6000000,25059640,2.9313,6.6,106,en,51866
133575,The Velocity of Gary,1999,100,4000000,2143,0.69,3.737,19,en,69099
620,Охотники за привидениями,1984,105,30000000,296640120,5.8498,7.494,9439,en,8858
2978,Охотники за привидениями 2,1989,108,37000000,215394738,7.9257,6.596,4678,en,8858
10490,Убийственные красотки,1999,98,10000000,10571408,1.7881,6.4,411,en,59412
11618,Призрак дома на холме,1999,113,80000000,177311151,3.3398,5.475,1450,en,2209
332,Инспектор Гаджет,1999,78,75000000,134403112,3.0414,4.501,1278,en,4759
1812,Трюк,1999,89,450000,2049595,1.5669,6.937,103,en,19228
8914,Глубокое синее море,1999,105,60000000,164648231,3.2902,5.992,2565,en,16938
9824,Таинственные люди,1999,121,68000000,29762011,5.4075,5.8,877,en,59646
4806,Сбежавшая невеста,1999,116,70000000,309500000,3.265,6.119,2108,en,1201
33430,Twin Falls Idaho,1999,111,,,1.1395,6.902,46,en,41887
247,Убийство,1956,85,320000,,1.7456,7.651,1648,en,240
10056,Поцелуй убийцы,1955,67,75000,,1.4918,6.4,572,en,240
967,Спартак,1960,197,12000000,60000000,4.5117,7.5,2288,en,240
802,Лолита,1962,154,2000000,9250000,4.945,7.312,2173,en,240
3175,Барри Линдон,1975,185,11000000,31500000,3.4664,7.99,3044,en,240
147,Четыреста ударов,1959,98,,,2.7318,8.0,2249,fr,1650
1628,Жюль и Джим,1962,104,,,1.1791,7.541,1025,fr,1650
21185,Озарение,1988,99,1884000,1883811,0.8086,5.7,81,en,29009
11120,Берег москитов,1986,119,25000000,14302779,1.8096,6.359,497,en,2690
10136,Золотой ребенок,1986,89,25000000,79817939,2.3115,5.932,1133,en,12964
32060,Brighton Beach Memoirs,1986,108,,,1.2774,6.557,53,en,69300
48686,Убийство,1987,88,5000000,6075793,2.9365,5.6,90,en,9868
48259,Преступления сердца,1986,105,20000000,22905522,1.0101,6.0,67,en,5696
873,Цветы лиловые полей,1985,154,15000000,146300000,3.2185,7.742,1899,en,488
48660,Родственник,1987,93,,,2.3228,6.0,74,en,56913
26789,Без пощады,1986,106,14000000,12303904,3.0742,5.8,187,en,73496
3934,Вечернее платье,1986,84,,,0.9843,6.602,244,fr,34262
108312,Native Son,1986,111,2000000,1301121,2.0586,5.0,13,en,55264
198469,Отелло,1986,118,,,2.387,5.9,10,fr,24657
11416,Миссия,1986,125,24500000,17200000,1.9493,7.393,1481,en,8965
10776,Магазинчик ужасов,1986,94,25000000,53964308,2.5009,6.964,1563,en,7908
24452,Магазинчик ужасов,1960,72,31000,25066,1.5459,6.3,444,en,102429
9710,Потерянный город золота,1986,99,,3751285,1.4259,4.8,291,en,47893
31924,На следующее утро,1986,103,,25147055,0.9216,5.9,127,en,39996
30890,Эпоха радио,1987,89,16000000,14792779,2.4776,7.0,620,en,1243
24081,Шквальный огонь,1987,111,9000000,9518342,0.9793,5.807,44,en,12698
20242,Неприличное везение,1987,100,,,1.5826,6.0,123,en,133259
39074,Окно спальни,1987,114,8300000,12640385,1.4069,6.3,138,en,323
66194,Смертельные истории,1986,93,,2750741,2.3831,4.9,71,en,1088198
2115,Light of Day,1987,107,,10489617,1.3168,5.5,57,en,1035
23599,Взять живым или мёртвым,1987,106,,,1.3124,5.904,135,en,33094
3526,Фрэнсис,1982,140,8000000,5000000,2.0463,6.87,119,en,13488
41166,Беспокойное сердце,1985,124,10000000,6148000,1.9916,5.7,47,en,64061
16406,Подруги президента,1999,94,13000000,27500000,1.2189,5.938,288,en,41549
197239,The Gambler,1997,97,,,2.4944,4.5,8,en,923620
10386,Стальной гигант,1999,86,50000000,23300000,4.6996,7.955,5948,en,7087
745,Шестое чувство,1999,107,40000000,672800000,6.0418,7.947,12411,en,11614
913,Афёра Томаса Крауна,1999,113,48000000,124305181,4.6876,6.745,1281,en,1090
912,Афёра Томаса Крауна,1968,102,4300000,14000000,2.6025,6.774,551,en,13563
12229,Кислотный дом,1998,107,900000,142783,1.1119,6.2,129,en,2291
67323,The Adventures of Sebastian Cole,1998,99,,100841,0.784,4.882,17,en,20133
91076,Иллюмината,1998,119,,840702,2.2117,5.357,21,en,1241
89861,Стиснув зубы,1998,94,,,0.57,5.2,11,en,20779
19457,Ярды,2000,115,24000000,889352,3.5449,6.204,492,en,20561
11353,Клёвый парень,1999,97,55000000,98625775,1.4384,6.174,912,en,7908
17707,Разрушенный дворец,1999,100,25000000,10115013,3.14,6.4,401,en,42171
9781,Детройт – город рока,1999,95,6500000,4217115,1.96,6.7,438,en,50583
102489,Алиса и Мартен,1998,124,,,0.7555,5.6,29,fr,96627
18212,"Лучше, чем шоколад",1999,101,,,2.8489,6.0,103,en,97773
13817,Head On,1998,104,,378667,2.7034,6.203,59,en,75675
126996,"Marcello Mastroianni - Mi ricordo, sì, io mi ricordo",1997,198,,,0.8362,7.7,10,it,1083461
38715,Кобра,1925,76,,,1.1458,5.5,14,en,8820
48781,Незнакомец,1995,86,6400000,6858261,1.2584,5.2,184,en,27339
12185,Небеса могут подождать,1978,101,15000000,98800000,1.1126,6.6,426,en,6449
29056,Ворон,1963,86,350000,1499275,2.2463,6.291,268,en,102429
26857,Тинглер,1959,82,250000,,3.0159,6.382,186,en,12011
28501,Колодец и маятник,1961,85,200000,2000000,0.7223,6.826,364,en,102429
29030,Гробница Лигейи,1964,81,,,1.232,6.3,176,en,102429
25319,Маска красной смерти,1964,88,1000000,,0.9519,6.568,347,en,102429
29074,Истории ужасов,1962,89,,,1.4652,6.626,195,en,102429
24103,Медовый месяц с призраками,1986,82,13000000,8000000,2.6071,5.3,164,en,3460
10552,Кошачий глаз,1985,94,7000000,13100000,1.9205,6.714,703,en,21819
9267,А теперь нечто совсем иное,1971,88,100000,7000,1.3762,7.207,562,en,57073
10766,Омен II: Дэмиен,1978,107,6800000,26518355,1.8387,6.421,783,en,9108
10768,Омен III: Последний конфликт,1981,108,5000000,20471382,1.5184,5.836,612,en,43513
813,Аэроплан,1980,88,3500000,83453539,5.0245,7.31,4846,en,12936
2665,Аэроплан 2: Продолжение,1982,85,15000000,27150534,1.7852,6.1,1206,en,27746
9406,Американский оборотень в Париже,1997,98,22000000,26570463,1.9785,5.9,727,en,58384
11418,Европейские каникулы,1985,95,17000000,49364621,2.9631,6.2,942,en,57434
11153,Каникулы,1983,98,15000000,61418063,5.2301,7.099,1659,en,1524
14170,Забавная ферма,1988,101,19000000,25537221,2.3881,6.173,283,en,9577
2280,Большой,1988,104,18000000,151927281,8.2122,7.179,3844,en,14911
11077,Трудный ребенок,1990,81,10000000,72000000,1.9825,6.2,884,en,17494
28597,Трудный ребенок 2,1991,90,15000000,32704700,2.4814,5.9,642,en,13581
22611,Маленький Немо: Приключения в стране снов,1989,95,,,2.0668,6.9,173,ja,99875
39780,Оскар и Люсинда,1997,132,16000000,1897404,0.9538,6.349,78,en,58094
10396,Пьяный рассвет,1988,115,23000000,105900000,2.5212,6.1,546,en,11057
9944,Дело о пеликанах,1993,141,45000000,195268056,2.586,6.597,1694,en,6349
850,Рождественская история,1983,94,3300000,20700000,3.3027,7.2,1339,en,12698
10154,Голубоглазый Микки,1999,102,75000000,54264342,1.0403,5.687,580,en,64030
10342,Убить Миссис Тингл,1999,95,13000000,8946237,1.6192,5.487,356,en,26458
10366,Универсальный солдат: Возвращение,1999,82,33500000,10667893,2.5958,5.926,1310,en,18889
9349,Универсальный солдат,1992,102,23000000,94999898,2.8047,6.333,1812,en,6046
15122,К черту любовь,1999,94,4000000,2924635,3.3133,6.2,62,en,60621
10494,Истинная грусть,1998,81,3000000,683666,6.682,8.297,2993,ja,40333
126152,With Friends Like These,1998,105,,,0.8906,5.0,1,en,1184213
22314,На дне бездны,1999,95,7000000,14011454,1.4713,6.4,109,en,28741
51679,Источник,1999,88,,360895,1.6699,5.2,13,en,44931
35813,Летучая мышь,1959,80,,,3.7569,5.909,132,en,84940
11037,Железный орёл,1986,117,18000000,24159872,3.8814,5.6,322,en,64508
11955,Железный орёл 2,1988,105,,,1.6972,4.5,91,en,64508
2038,Железный орёл 3: Асы,1992,98,,,1.5356,4.1,69,en,10179
28737,Железный орёл 4,1995,96,,,1.2797,3.796,47,en,64508
11963,Три дня Кондора,1975,117,7800000,41509797,4.4495,7.279,1289,en,2226
141489,Hamlet from the Lunt-Fontanne Theatre,1964,191,,,0.8508,6.5,4,en,1114891
53761,Male and Female,1919,116,,,1.4,6.333,22,en,8636
9096,Знахарь,1992,106,40000000,45500797,3.1151,5.967,404,en,1090
91893,"Die Spinnen, 1. Teil - Der Goldene See",1919,69,,,1.2431,5.9,37,de,68
113273,On the Ropes,1999,94,,,0.1653,6.5,4,en,96439
103793,Rosie,1998,97,,,1.7215,5.111,9,nl,1110434
1911,13-й воин,1999,102,120000000,61698899,3.3453,6.683,1962,en,1090
2900,Жена астронавта,1999,109,75000000,19598588,1.528,5.6,960,en,29524
17709,Дадли Справедливый,1999,77,70000000,10000000,1.1006,4.1,193,en,28904
37718,Муза,1999,97,,,1.839,5.2,144,en,13
47144,Бочка пороха,1998,102,,,1.2563,7.6,26,sr,1009298
104896,Фламандский пёс,1999,96,,,0.8552,6.159,22,en,40220
30964,Дорога в Ад,1999,102,,,1.2592,6.0,39,en,8969
52366,Война Люси,1997,115,23500000,458557,2.2462,6.4,70,fr,20718
6373,Кое-что о Марте,1998,88,,,1.7028,5.6,45,en,6361
2162,Замороженный ужас,1999,101,34000000,11263966,2.1948,4.9,142,en,22100
14578,Первая Любовь,1999,96,7000000,7292175,1.9819,5.819,102,en,77076
40694,Bedrooms and Hallways,1998,96,,,0.8427,6.0,50,en,172993
4338,Я проснулся рано в день моей смерти,1998,90,,,0.8221,4.95,20,en,37036
49184,West Beyrouth,1998,105,,,0.2808,6.989,46,ar,148455
10307,Стигматы,1999,103,29000000,50041732,2.2445,6.288,1177,en,11809
11601,Отзвуки Эха,1999,99,12000000,21142914,1.5423,6.672,1300,en,508
18621,Лучшие планы,1999,92,7000000,,1.2191,5.7,132,en,77964
1075,"Чёрная кошка, белый кот",1998,127,,,1.8369,7.7,780,sr,15254
21719,Лишенный жизни,1999,111,,370668,1.1092,5.37,100,en,583
40879,Whiteboyz,1999,92,,,1.1878,5.2,19,en,82286
47951,Приключения Майло и Отиса,1986,90,7520000,13299749,1.2996,6.5,212,ja,85311
43832,Только у ангелов есть крылья,1939,121,,,1.1968,7.263,259,en,11435
47697,Отелло,1951,93,,,2.4399,7.3,204,en,40
49792,Бруклинская рокировка,1991,100,12000000,612781,2.7431,5.8,37,en,54590
77064,Публичный доступ,1993,90,,,3.3644,5.8,16,en,9032
26522,Армейская история,1984,101,6000000,21821347,2.0258,6.784,197,en,13563
23761,"Элис, милая Элис",1976,98,340000,,1.194,6.4,301,en,136911
24097,Не заглядывайте в подвал,1973,89,,,0.9097,4.9,66,en,90820
42114,Кошмары,1983,99,,6670680,2.6173,5.6,89,en,15663
28295,"Я видела, что ты делал",1965,82,,,1.5727,6.2,68,en,12011
12105,The Beatles: Желтая подводная лодка,1968,90,250000,1273261,2.5676,7.2,532,en,71253
14,Красота по-американски,1999,122,15000000,356296601,5.5711,8.004,12665,en,39
24128,Не ищи смысла,1984,88,1200000,12471520,3.5587,8.303,337,en,16294
11001,Бриллиантовый полицейский,1999,93,65000000,117758500,5.2533,6.491,1567,en,56911
10390,Ради любви к игре,1999,138,50000000,46112640,1.5703,6.4,448,en,7623
9453,Калигула,1979,156,17500000,23400000,5.2583,5.972,927,it,58021
704,Вечер трудного дня,1964,88,560000,11000000,1.8243,7.3,717,en,10586
35122,Роскошная жизнь,1999,93,,45703,1.9696,5.966,74,en,19224
142132,Sugar Town,1999,92,,,3.275,4.292,12,en,3110
24153,История Бадди Холли,1978,114,1200000,14363400,2.1669,7.2,124,en,54590
11797,Ночь страха,1985,106,9000000,24922237,2.4451,7.028,1488,en,64796
18086,Ночь страха 2,1988,104,,2983784,2.1586,6.33,423,en,11777
124475,Разрыв,1994,88,,,2.2922,6.0,30,fr,72005
17887,Босиком по парку,1967,106,2000000,30000000,1.8239,7.119,595,en,69300
10669,Избавление,1972,109,2000000,46122355,2.0825,7.3,1727,en,19665
11527,Экскалибур,1981,141,11000000,35000000,2.5066,7.0,1090,en,19665
42848,"Где ты, Лулу?",1998,103,,,1.2411,5.75,45,en,46391
40867,Пижамная игра,1957,103,,,1.1585,6.3,65,en,13284
1049,Соммерсби,1993,114,30000000,140081992,2.2759,6.3,409,en,15148
28032,Дюймовочка,1994,86,28000000,17000000,4.4975,6.433,524,en,40345
11326,Томми,1975,111,5000000,34300000,3.5079,6.5,350,en,32327
28377,Адская ночь,1981,101,,,0.4505,5.5,191,en,100616
10975,Доспехи Бога 2: Операция Кондор,1991,92,15000000,24100000,2.1235,7.3,606,cn,18897
10974,Доспехи Бога,1986,88,15000000,16000000,3.2395,7.0,611,cn,18897
10398,Двойной просчёт,1999,105,70000000,177841558,3.9786,6.6,1413,en,5696
2290,Яков лжец,1999,120,45000000,4956701,1.6703,6.7,390,en,18204
24071,Доктор Мамфорд,1999,112,,,2.7262,6.49,102,en,8844
62994,Dog Park,1998,91,,250147,0.8322,5.4,23,en,73499
60994,Уроки любви,1999,104,2600000,614202,2.1444,5.7,37,en,36805
16112,Приключения Элмо,1999,73,26000000,11700000,2.2394,6.392,88,en,150641
32305,Суперагент Саймон,1999,85,10000000,292151,3.1236,2.753,75,en,20951
14429,Сведи меня с ума,1999,91,8000000,22593409,1.4435,6.545,413,en,79656
15198,Тайна Аляски,1999,119,28000000,8891623,2.2731,6.3,273,en,6737
6415,Три короля,1999,114,75000000,108000000,2.3004,6.6,2189,en,17883
24066,"Happy, Texas",1999,98,1700000,1943649,2.4103,5.668,122,en,942084
21430,Отель «Новая роза»,1999,93,,21521,1.6311,5.2,140,en,39104
10381,Планкетт и Маклейн,1999,93,,474900,2.0995,6.066,144,en,65317
26338,Романс Х,1999,84,2700000,3885642,4.2375,5.5,284,fr,6295
42486,Наполеон и Саманта,1972,92,,,0.9814,6.2,35,en,151750
60285,Альварес Келли,1966,106,,,1.4135,6.1,53,en,64114
5622,И корабль плывет,1983,128,,,0.5139,7.2,159,it,4415
10349,Тёмная половина,1993,116,15000000,10611160,1.1451,6.0,447,en,14999
42518,Путешествия Гулливера,1939,76,700000,,1.5949,6.2,137,en,143463
29787,Обезьяна-убийца,1988,113,7000000,5344577,0.5682,6.3,340,en,14999
9638,Фантазм,1979,85,300000,11988469,2.209,6.5,746,en,58245
10576,Психо 2,1983,113,5000000,34725000,1.3793,6.5,691,en,29471
12662,Психо 3,1986,93,8400000,14481606,0.9904,5.6,408,en,7301
61369,Rain,1932,94,,,0.8356,6.578,58,en,2000
11712,Телохранитель 2: Отважный Сандзюро,1962,96,,,3.0257,8.0,682,ja,5026
12618,Паутина лжи,1999,133,64000000,74608570,2.4202,5.565,409,en,2226
13824,Суперзвезда,1999,82,14000000,30636478,2.7746,5.299,306,en,73499
226,Парни не плачут,1999,118,2000000,11540607,1.3948,7.402,1404,en,2836
288772,"Five Wives, Three Secretaries and Me",1999,82,,,0.0696,0.0,0,en,1433989
55107,Желание,1998,122,,,3.4431,5.2,52,fr,93903
69851,El abuelo,1998,151,,4179698,3.2633,6.333,39,es,103511
10388,Англичанин,1999,89,10000000,3204663,0.8129,6.5,475,en,1884
17198,Брачные игры земных обитателей,1999,90,,,0.8922,5.9,70,en,81421
44857,Молли,1999,102,21000000,,1.6599,4.07,71,en,72624
9346,Рискованный бизнес,1983,98,6200000,63541777,2.3714,6.6,1404,en,57383
861,Вспомнить всё,1990,113,65000000,261317921,5.0898,7.312,6192,en,10491
14412,Жар тела,1981,113,9000000,24058838,1.9927,7.0,655,en,8844
9377,Выходной день Ферриса Бьюллера,1986,103,6000000,70100000,4.1817,7.572,5200,en,11505
11541,"Год, опасный для жизни",1982,115,6000000,13200000,3.9518,6.652,345,en,2690
2457,Дети райка,1945,190,,1457,1.6857,8.1,438,fr,25161
11901,Бродяга высокогорных равнин,1973,105,5500000,15700000,3.1901,7.324,1277,en,190
4929,Вздёрни их повыше,1968,114,1800000,6800000,3.5643,6.833,814,en,18635
85325,Citizens Band,1977,98,,815174,2.3627,4.912,17,en,16294
11230,Пьяный мастер,1978,111,,16483650,3.0407,7.392,1044,cn,18899
