movie_id,genre_id
86369,35
8074,35
8074,18
124676,18
559489,80
38554,35
49763,27
41326,99
36555,28
36555,80
36555,18
36555,53
10608,35
10608,18
11216,18
11216,10749
7452,80
7452,18
64567,35
892,35
892,878
892,14
1600,18
26561,10749
26561,18
975,10752
975,18
18129,80
18129,18
54405,35
150823,37
409,18
409,10749
409,10752
38251,35
38251,10749
38251,10752
10161,18
1412,18
41768,18
10409,35
10409,18
10409,10749
14285,80
14285,99
2469,35
2469,10749
2469,18
10174,10402
10174,99
31225,99
510,18
11455,12
11455,35
1891,12
1891,28
1891,878
2493,12
2493,10751
2493,14
2493,35
2493,10749
85,12
85,28
68,35
68,878
679,28
679,53
679,878
429,37
13446,35
13446,18
389,18
947,12
947,36
947,10752
185,878
185,80
595,18
28,18
28,10752
335,18
335,37
1892,12
1892,28
1892,878
144,18
144,14
144,10749
1092,53
1092,9648
769,18
769,80
348,27
348,878
766,14
766,27
766,35
175,10749
175,18
175,12
11645,28
11645,18
11645,36
10835,28
10835,80
10835,18
10835,53
539,27
539,53
539,9648
525,10402
525,35
525,28
525,80
240,18
240,80
600,18
600,10752
530,10751
530,16
530,35
530,878
530,14
10705,10752
10705,18
10705,36
279,36
279,10402
279,18
3109,10749
3109,35
3109,18
311,18
311,80
1578,18
703,35
703,18
703,10749
9549,18
9549,36
9549,12
1398,878
1398,18
387,18
387,36
387,10752
9277,35
9277,80
9277,18
343,35
343,18
343,10749
37291,18
37291,35
37291,10749
490,14
490,18
11235,35
11235,18
218,28
218,53
218,878
763,27
763,35
9665,18
9665,36
9665,10752
18971,35
18971,18
696,35
696,18
696,10749
379,18
379,53
379,80
207,18
37247,18
37247,10749
37247,35
1480,80
1480,53
9322,28
9322,53
826,18
826,36
826,10752
422,18
829,80
829,18
829,9648
829,53
828,878
828,53
828,18
3090,12
3090,18
3090,37
9964,28
9964,35
9964,27
9964,878
3063,35
3063,10752
13667,35
13667,10749
694,27
694,53
235,80
235,18
832,18
832,53
832,80
765,27
765,35
765,14
5925,12
5925,18
5925,10752
11778,18
11778,10752
4485,28
4485,18
4485,53
137,10749
137,14
137,18
137,35
33,37
982,53
982,18
8428,10402
8428,18
212,35
212,80
105,12
105,35
105,878
1633,18
1633,35
11202,10752
11202,18
11202,36
1554,80
1554,18
1554,35
149,16
149,878
149,28
8009,12
8009,28
8009,14
903,18
903,80
11673,18
11673,35
11673,36
11673,10749
3034,35
339,35
339,18
10404,18
914,35
914,10752
756,16
756,10751
756,14
288,37
288,18
910,9648
910,80
910,53
2640,35
2640,80
16633,18
16633,14
16633,10749
665,36
665,18
665,12
11031,35
11031,10402
11314,99
11314,10402
15143,10749
15143,35
89,12
89,28
10322,35
10322,18
783,18
783,36
10644,18
10644,10749
11257,18
11257,10749
14370,35
14370,10749
14370,878
12104,10402
12104,18
625,18
625,36
625,10752
8816,18
8816,35
830,878
830,12
2323,18
2323,14
983,12
983,18
642,12
642,37
642,80
642,18
642,36
655,18
10341,18
10341,878
10341,12
639,35
639,10749
639,18
266022,80
168450,18
168450,10749
30180,99
30180,10402
31388,28
31388,10751
31388,35
41801,18
41801,10749
41801,53
66034,28
66034,35
66034,80
348138,10749
348138,35
96288,99
61536,35
18762,35
18762,10749
331367,99
8077,878
8077,28
8077,27
814,35
814,27
41671,27
27214,27
52263,27
33519,27
16235,27
11449,27
41848,27
25944,27
25944,35
24913,27
24913,9648
49126,18
49126,27
49126,53
32076,27
32076,9648
32076,53
571,27
571,53
8851,27
8851,878
37843,878
37843,27
32146,27
32146,53
30346,27
6114,10749
6114,27
229,27
229,878
13549,27
13549,53
13549,9648
9529,18
9529,27
9529,53
1598,18
1598,80
1598,53
11349,53
11349,18
7340,27
7340,53
6217,53
6217,27
377,27
653,27
653,14
28198,27
794,27
794,53
31640,80
31640,53
8744,80
8744,18
8744,53
25189,35
25189,18
25189,10749
145,18
145,10749
2212,18
2212,27
2212,9648
2212,53
199,878
199,28
199,12
199,53
7863,18
12498,18
9279,10751
9279,35
9279,12
53234,18
53234,10749
17204,99
17204,80
21539,10751
21539,14
21539,18
21539,35
21539,10749
85589,18
85589,53
12709,35
12709,18
12709,10749
20539,18
20539,36
11674,10751
11674,35
199512,18
64900,18
64900,9648
64900,53
1573,28
1573,53
152,878
152,12
152,9648
174,878
174,28
174,12
174,53
172,878
172,28
172,12
172,53
154,28
154,12
154,878
154,53
157,878
157,28
157,12
157,53
168,878
168,12
364,28
364,14
11967,37
11967,28
11967,12
9086,37
9086,12
621,10749
621,35
9037,35
9037,10402
9037,10749
10173,28
10173,80
10173,18
10173,53
55687,28
55687,878
55687,53
168535,18
8845,28
8845,53
46681,37
578,27
578,53
578,12
579,27
579,53
17692,53
17692,27
17795,35
75,35
75,14
75,878
13891,18
13891,35
9390,35
9390,18
9390,10749
378,35
378,80
10896,35
10896,18
2322,35
2322,80
2322,18
41240,18
26949,18
26949,10749
9819,18
49799,18
31908,18
31908,36
46027,18
46027,80
46027,53
3179,16
3179,35
3179,12
3179,80
3179,10402
1802,18
1802,53
4232,80
4232,27
4232,9648
9361,28
9361,36
9361,10749
9361,10752
2928,35
2928,18
2928,14
30285,35
30285,18
30285,10749
10549,18
58102,18
58102,36
18451,18
18451,10749
27265,35
27265,18
49935,10749
49935,80
49935,18
8818,36
8818,18
36758,18
36758,10749
36040,12
36040,18
74239,10402
74239,99
9415,28
9415,18
9415,9648
9415,53
9415,80
55146,18
55146,53
55146,99
55146,10749
303693,80
303693,18
303693,10770
12145,35
12145,10749
42424,12
42424,35
42424,10751
42424,10749
34314,28
34314,53
34314,80
2892,18
2892,10749
9404,28
9404,12
9404,35
9404,80
9404,18
9404,53
85242,18
85242,28
85242,35
85242,53
9622,35
9622,28
8860,28
8860,35
8860,80
197537,27
197537,53
197537,878
66597,18
66597,10749
14832,18
9619,28
9619,12
9619,18
9619,53
40506,35
31000,28
31000,35
4104,35
4104,18
26306,18
26306,10749
203829,99
43775,18
43775,35
43775,10749
14908,35
784,18
784,35
12489,35
12489,80
12489,18
168283,99
16448,35
16448,10402
55936,18
55936,10752
17894,35
17894,10749
28059,35
28059,18
58911,35
58911,10749
17949,28
17949,35
1968,35
1968,18
1968,10749
61563,35
61563,18
61563,10749
66,80
66,18
66,28
20735,10751
20735,35
11419,35
333165,99
25796,35
25796,18
25796,10749
638,18
638,53
638,9648
25624,18
25624,36
25624,28
25624,53
9366,80
9366,18
9366,53
60083,35
21915,35
90928,99
90928,10402
50091,18
50091,10749
18420,53
19952,35
19952,10749
9446,35
9446,10751
28005,18
28005,36
28005,10749
9403,35
9403,18
27322,35
27322,18
27322,10749
10003,53
10003,28
10003,10749
10003,878
10003,12
9311,18
9311,53
11844,35
11844,18
884,53
884,18
49806,35
49806,18
1624,35
88423,18
16052,18
16052,10402
16052,36
4477,80
4477,53
4477,18
24662,16
24662,35
24662,10751
24662,10402
18423,35
76996,35
76996,10749
6499,28
6499,12
6499,10751
6499,14
6499,878
50512,18
50512,10749
9405,28
9405,878
12723,18
12723,10749
9360,12
9360,27
9360,53
9434,28
9434,35
9434,53
9434,10749
118991,80
118991,18
118991,53
21626,10749
21626,18
13982,35
13982,80
13982,12
13982,9648
93946,18
77223,10752
77223,18
77223,36
31465,18
31465,80
12793,18
12793,10749
102878,18
105763,18
105763,35
105763,10749
9611,35
47694,18
47694,10749
10357,878
10357,28
10357,18
10357,53
9977,35
9977,18
816,878
816,35
816,80
2163,80
2163,9648
2163,53
2163,18
2163,28
124680,10749
124680,18
16399,35
16399,18
16399,10749
124843,18
31017,28
31017,80
31017,18
24645,18
49478,14
49478,10751
49478,28
12499,35
12499,10751
18,878
18,28
18,12
68545,18
68545,35
1811,35
1811,18
1811,878
109614,18
109614,10749
60082,35
60082,10749
24183,18
53023,18
53023,10749
64802,18
11239,10402
11239,35
11239,18
11239,10749
50850,12
50850,10751
15321,35
15321,18
2058,35
2058,10749
9450,35
9450,10749
9450,18
125021,18
330,12
330,28
330,878
38523,18
16375,35
16375,14
16375,9648
33660,18
33660,10751
59232,18
45671,35
45671,18
45671,10749
45671,14
17770,35
17770,10749
15170,10751
15170,12
15170,35
15170,18
1701,28
1701,53
1701,80
201445,35
201445,18
201445,10749
26422,18
26422,10749
124642,18
124642,10749
1639,28
1639,12
1639,53
1639,10749
1639,18
49235,80
49235,18
106129,35
106129,18
106129,14
106129,9648
291634,18
291634,10402
107743,35
107743,10749
415,28
415,878
415,12
47686,35
47686,18
65889,35
65889,10749
65889,18
11103,35
11103,53
11970,16
11970,10751
11970,14
11970,12
11970,35
11970,10749
34941,18
407992,18
407992,10749
8874,35
8874,10749
17991,878
17991,27
17991,18
11956,35
266,18
266,10749
754,28
754,80
754,878
37567,18
37567,10749
43771,18
43771,9648
43771,10749
124834,18
249358,53
111367,18
111367,35
111367,10752
607,28
607,12
607,35
607,878
18080,35
18080,10749
38225,12
38225,35
38225,10751
17834,12
17834,35
17834,10751
17834,14
686,18
686,878
686,9648
65046,35
65046,10749
4421,28
4421,18
9387,12
9387,14
9387,28
10603,12
10603,35
10603,10751
10603,10749
2142,80
2142,18
2142,53
38904,18
38904,10749
45565,18
45565,10751
45565,10749
9407,80
9407,18
9407,53
4824,28
4824,53
4824,12
4824,80
9444,16
9444,10751
9444,14
9444,12
9414,35
9414,80
9414,28
8078,878
8078,27
8078,28
29938,27
29938,878
11831,18
11831,36
11831,9648
2895,18
39177,18
39177,36
19601,18
19601,36
19601,10749
124606,18
42832,35
22797,35
22797,18
2639,35
2639,18
9574,35
9574,10751
9574,878
10371,35
10371,10749
489,18
167738,18
293820,18
9714,35
9714,10751
102406,18
531591,53
8197,9648
8197,80
8197,18
6283,35
6283,10751
279698,35
279698,18
279698,10749
49728,27
49728,53
49728,35
64562,18
4233,27
4233,9648
191874,53
10217,18
438108,878
597,18
597,10749
714,12
714,28
714,53
52537,18
12799,10749
12799,18
62394,18
62394,10751
9922,878
9922,12
9922,28
547,12
547,18
547,10749
25994,18
184,80
184,18
184,53
9746,18
9746,36
9438,35
9438,10751
115,35
115,80
26941,18
26941,10749
27103,18
27103,35
9410,35
9410,18
9410,10749
32302,10751
32302,28
32302,35
216794,18
216794,28
88863,18
88863,53
88863,80
154821,99
41417,28
41417,12
41417,53
12538,35
12538,10749
586,35
586,18
2666,9648
2666,878
46338,53
54007,28
54007,12
54007,10751
54007,878
11258,53
11258,80
11258,28
9490,35
9490,80
9411,80
9411,18
9411,53
25719,80
25719,35
25719,10749
9033,27
9033,14
9033,53
11220,28
11220,10749
11220,80
21253,53
21253,18
21253,36
6116,12
6116,14
6116,18
6116,35
6116,10402
9457,12
9457,28
9457,27
9457,878
281289,53
281289,35
281289,27
43911,18
43911,80
43911,9648
39424,35
39424,18
39424,10749
44361,18
11702,28
11702,80
11702,53
2923,10749
2923,80
2923,18
12238,27
12238,9648
11568,10402
11568,28
11568,35
11568,80
41577,53
41577,28
41577,18
66894,35
11003,10749
11003,35
10153,878
10153,9648
10153,53
49645,99
47112,18
47112,53
47112,10749
102732,35
102732,10749
30949,80
30949,9648
30949,53
2898,18
2898,35
2898,10749
9558,53
9558,80
83593,99
320011,18
320011,80
26269,80
26269,53
11808,53
11808,80
11808,28
6970,10402
6970,35
6970,14
6970,12
47452,18
47452,10749
18205,18
36943,12
21736,99
17941,18
17941,53
10668,28
10668,35
10668,80
10668,18
10668,53
9313,12
9313,28
9313,18
42807,80
42807,28
42807,18
617,9648
617,53
617,18
36568,18
36568,35
36568,10751
36568,12
37272,18
37272,10749
5910,80
5910,18
9440,18
9440,35
53092,18
53092,10749
32911,35
32911,18
32911,10751
44308,18
44308,10749
124821,18
32456,18
32456,10749
93350,18
93350,10749
62695,99
62695,10402
32144,18
32144,10749
17127,35
17127,18
17127,10749
40688,35
40688,10751
17133,18
17133,28
17133,35
17133,53
17133,80
19848,35
19848,18
17644,10751
17644,14
17644,12
1774,99
30265,18
30265,10749
558884,35
2157,878
2157,12
70581,18
70581,28
70581,53
70581,80
8838,28
8838,80
8838,18
8838,53
29193,18
29193,9648
29193,53
795,10749
795,18
795,14
16980,35
16980,18
16980,10749
27472,12
27472,35
47881,35
47881,18
47881,10751
9469,18
12488,53
81367,10751
81367,12
81367,35
267,18
267,10749
267,53
16148,35
16148,80
16148,18
16148,9648
21252,18
73135,53
9449,12
9449,14
9449,28
9449,35
9449,10751
6264,12
6264,14
90414,35
90414,10749
188870,35
188870,18
188870,10749
215373,18
215373,53
78149,35
15513,35
15513,10749
31220,35
31220,10751
13907,99
13907,10402
29825,35
29825,18
29825,10749
10622,80
10622,28
10622,35
30020,18
17139,36
17139,18
34582,35
34582,53
10216,878
10216,28
10216,27
9771,35
24560,35
76330,10402
76330,99
9448,28
9448,12
9448,35
9448,80
9448,53
38618,12
38618,28
18316,28
78373,35
78373,18
78373,10751
77514,18
77514,35
49474,10749
49474,18
49474,10770
4415,80
4415,18
4415,36
4415,10749
39467,35
39467,18
39467,10749
55561,18
8656,28
8656,18
8656,878
209345,18
58680,35
58680,10749
35161,18
35796,18
18937,14
18937,16
18937,18
18937,10749
18937,10751
929,878
929,28
929,53
9452,35
9452,18
9452,80
9452,53
9452,10749
1878,12
1878,18
1878,35
9844,35
9844,18
40505,28
40505,35
14342,12
14342,35
14342,37
9715,10749
9715,18
9715,35
26610,53
26610,80
26610,9648
20064,18
20064,53
40961,27
40961,53
1965,80
1965,53
1965,18
312,18
312,10402
6068,35
6068,28
6068,12
6068,10749
15037,35
15037,10749
50043,35
50043,18
50043,10749
37636,18
37636,10749
17044,18
17044,10749
17044,10752
60951,12
21334,18
21334,10751
416437,99
32284,10749
32284,35
32284,18
51955,35
51955,10749
37410,35
37410,18
47481,18
47481,10749
53765,35
53765,10749
10674,16
10674,10751
10674,12
136134,53
136134,80
136134,18
846,9648
846,878
846,53
12655,28
12655,35
12655,80
3050,35
3050,10751
3050,14
1389,10749
1389,35
1389,80
11020,18
11020,9648
20862,18
20862,35
108548,18
9464,18
9464,10749
9464,35
95,28
95,53
95,878
95,12
944,28
944,12
944,35
944,80
944,53
35680,10751
35680,35
35680,18
11551,35
11551,12
11551,14
11551,878
11551,28
473,9648
473,18
473,53
102304,18
544,10749
544,35
10513,878
10513,27
28966,18
28966,28
28966,10752
28966,10749
65203,10402
65203,10749
65203,18
143,18
143,10752
42861,37
42861,18
33680,18
33680,10749
56164,18
56164,10752
12311,12
12311,18
12311,36
43277,10402
43277,18
43277,10749
43278,18
43278,36
34106,35
34106,10749
43266,18
27367,18
27367,10749
27367,10752
17661,18
17661,35
17661,10402
28580,18
887,18
887,10749
33667,18
23383,18
25430,18
27191,18
27191,10749
11426,10752
11426,10749
11426,18
654,80
654,18
654,10749
15919,18
15919,10749
1725,80
1725,18
1725,10749
5769,35
5769,12
5769,36
5769,10749
874,18
874,36
10633,80
10633,18
10633,9648
10633,53
17917,18
17917,10751
3116,18
1051,28
1051,80
1051,53
1366,18
12102,18
16619,18
9443,18
9443,36
11050,18
11050,35
606,36
606,10749
606,18
746,18
746,36
380,18
403,18
11485,35
11485,80
466,53
466,9648
466,80
13820,35
13820,878
15389,35
15389,18
15389,10749
13597,12
13597,10751
13597,14
2108,35
2108,18
10014,27
10072,27
10072,53
10072,14
10131,27
10131,53
10160,27
10160,53
11284,27
11284,53
4488,27
9725,27
9725,53
9728,27
9728,53
9730,27
9730,53
9731,27
9731,53
10225,27
10225,53
10281,27
10281,53
10283,27
10283,53
948,27
948,53
11281,27
11281,53
10676,27
10676,878
11357,27
11357,53
11361,27
11361,53
36599,27
36599,9648
36599,53
39929,27
39929,14
39929,53
41828,35
41828,27
41828,53
41769,27
41769,53
10585,27
11186,27
11186,53
11187,27
11187,53
609,27
11133,27
11133,53
10306,27
10306,53
9552,27
11586,27
11587,27
941,12
941,28
941,35
941,53
941,80
942,28
942,12
942,35
942,80
942,53
943,28
943,35
943,53
943,80
927,14
927,27
927,35
928,35
928,27
928,14
9340,12
9340,35
9340,10751
9342,28
9342,12
38509,35
38509,18
60033,80
60033,18
60033,53
12101,878
12101,53
12101,80
12101,9648
19,18
19,878
165,12
165,35
165,878
196,12
196,35
196,878
551,12
551,18
551,53
16084,14
16084,35
16084,10751
17984,35
17984,10751
17984,878
22328,35
22328,10751
22328,37
32611,35
32611,14
32611,10751
32611,10402
3170,16
3170,18
3170,10751
346,28
346,18
859,18
859,10749
841,28
841,878
841,12
11051,18
242,80
242,18
242,53
1411,9648
1411,18
1411,14
1411,53
9769,18
9769,10749
9424,9648
9424,27
9424,878
9835,35
9835,80
857,10752
857,18
857,36
17539,35
17539,10749
44322,18
22777,35
22777,10751
20173,35
20173,10751
10957,16
10957,28
10957,12
10957,10751
10957,14
9570,12
9570,878
9570,28
16249,35
16249,14
16249,10751
13962,35
13962,10751
14612,10751
19378,35
19378,10751
19378,878
65157,18
65157,10751
29228,35
29228,10751
29228,18
19379,35
19379,28
19379,12
11164,35
11164,28
11164,10751
11164,18
18887,12
18887,10751
18887,14
18887,10749
40866,14
40866,35
24736,18
24736,12
10122,10751
10122,878
10122,12
24816,14
24816,35
24816,10751
9994,16
9994,10751
9994,12
9994,9648
25445,35
25445,18
25445,10751
25445,10402
12129,14
12129,35
12129,10751
12129,12
14140,10749
14140,35
14140,10751
14140,28
14140,12
10439,14
10439,35
10439,10751
11158,12
11158,35
11158,10751
11158,878
9354,12
9354,35
9354,10751
9354,878
28736,28
28736,35
28736,10751
28736,37
34774,12
34774,10751
37969,12
37969,10751
9631,28
9631,80
9631,18
9631,53
9820,35
9820,10751
9820,10749
14013,35
36606,99
96196,18
96196,10749
98505,18
1779,99
1779,36
1779,35
10849,14
10849,35
10849,10749
678,80
678,53
907,18
907,10749
907,10752
5961,14
5961,18
5961,9648
47908,18
42121,18
42121,10402
42121,10749
2887,18
2887,10770
11974,35
11974,27
11974,53
20348,35
20348,18
26648,10752
26648,18
26648,10749
11911,18
793,9648
793,53
793,80
35144,12
35144,10751
35144,18
9325,10751
9325,16
9325,12
43037,28
43037,12
43037,18
43037,10751
10340,10751
10340,16
10340,10749
10144,16
10144,10751
10144,14
10414,35
10414,10751
10414,18
10414,28
10437,10402
10437,35
10437,10751
10437,14
10437,18
15300,18
15300,10402
15300,36
15300,10751
12230,12
12230,16
12230,35
12230,10751
13380,10751
13380,14
10693,16
10693,10751
10693,12
10693,14
11335,28
11335,12
11335,35
11335,10751
11135,16
11135,12
11135,10751
11135,14
11319,14
11319,10751
11319,16
11319,12
14822,12
14822,14
14822,878
14822,10751
13155,12
13155,10751
13155,14
10249,28
10249,12
10249,878
10249,10751
15943,35
15943,10751
15943,14
10882,14
10882,16
10882,10749
10882,10751
24808,14
24808,9648
24808,27
19762,35
19762,10751
19762,878
13850,10751
13850,16
2619,35
2619,10749
2619,14
65158,12
65158,36
53565,16
53565,35
41841,12
41841,10751
41841,37
27332,18
97,878
97,28
97,12
10419,10402
10419,18
11675,27
11675,53
2107,35
2107,14
2107,10749
6471,35
9442,35
9442,9648
9442,80
11591,35
11591,878
13697,18
19158,27
227,80
227,18
87,12
87,28
123,12
123,16
123,14
9314,18
9314,878
11336,53
11336,27
11336,878
9980,27
9980,28
9980,878
9980,35
10657,18
10657,27
10489,27
10489,53
10823,27
10823,53
11497,18
11497,16
11497,10751
11497,35
11497,14
2907,35
2907,14
9454,18
9454,10749
9454,35
8688,80
8688,9648
8688,53
118452,18
16155,35
16155,80
48894,99
23954,80
23954,18
23954,10749
12761,18
396,18
14367,35
11814,35
11814,14
11814,878
11814,10749
16081,10402
16081,10751
16081,35
16081,14
18331,35
18331,878
18331,10749
15171,10751
15171,10402
15171,16
11837,12
11837,16
11837,18
11704,10751
11704,16
11704,14
11704,12
11704,9648
11639,12
11639,10751
11639,14
4978,16
4978,35
4978,12
4978,18
4978,10751
10380,16
10380,10751
10380,37
10380,12
10380,35
11976,12
11976,14
15144,35
15144,10749
11522,10749
11522,18
11557,18
11557,10749
11557,35
13853,12
13853,18
11415,35
11415,27
11415,14
37530,14
37530,27
37530,35
8393,28
8393,35
11937,28
11937,35
21661,35
21661,10751
9320,28
9320,12
9320,53
9320,878
9320,35
33644,18
33644,35
33644,10749
14662,35
14662,18
125124,35
115872,10749
115872,18
39930,80
39930,27
39930,53
10692,80
10692,27
10692,53
10692,18
805,18
805,27
805,53
34584,12
34584,14
34584,10751
34584,18
34636,10751
34636,14
34636,12
34636,18
2182,35
2182,27
2182,878
28070,28
28070,35
28070,27
77469,18
77469,35
10278,18
10278,53
10278,10749
36647,27
36647,28
17915,18
17915,10402
17915,10749
14557,35
9417,28
9417,12
9417,35
41469,35
41469,18
41469,10749
19381,18
19381,35
34637,28
34637,12
34637,14
34637,9648
4011,14
4011,35
161795,10749
161795,18
1580,53
1580,80
1580,18
5854,35
5854,80
5854,53
5854,9648
573,80
573,53
573,27
2370,18
2370,53
5780,53
506,53
506,9648
506,10749
22527,80
22527,18
574,53
574,9648
11219,35
11219,9648
30159,18
30159,53
30159,80
845,80
845,53
1978,53
3682,18
3682,10402
51942,35
51942,16
51942,14
51942,878
46702,18
46702,10749
54795,35
54795,18
54795,10749
46748,18
46748,53
847,14
847,12
847,28
117,80
117,36
117,53
14577,35
37498,28
37498,80
37498,53
38621,10749
38621,18
59138,99
59138,10402
28047,18
28047,53
28047,80
28047,10749
4175,18
4175,36
31667,18
31667,9648
31667,10749
13321,10752
13321,18
21734,53
21734,9648
31997,53
24197,35
24197,10749
11462,9648
11462,10749
11462,53
31995,80
31995,12
31995,53
940,9648
940,53
2762,53
2762,10749
2762,9648
12684,18
12684,53
12684,80
2761,53
2761,9648
2761,10749
8208,53
8208,9648
52907,36
52907,10749
52907,10402
15007,53
15007,9648
