movie_id,keyword_id
10988,212643
10988,231535
10988,231641
10988,235596
10988,248759
11479,90
11479,970
11479,5968
11479,10787
11479,18101
11479,155816
339428,596
339428,3183
339428,2426
12652,965
12652,4193
10684,2952
10684,1543
10684,6078
10684,6049
10684,3203
10684,11107
10684,11110
10684,11117
10684,4595
10684,11124
10684,10141
10684,158778
10684,162365
10684,173458
954,2546
954,10364
954,212
954,591
954,6104
954,90
954,1568
954,5265
954,3269
954,2001
954,470
954,1308
954,2112
954,4123
954,3268
954,3864
954,3530
954,4289
954,4683
954,9679
954,12347
954,13015
954,33705
954,174915
954,217415
954,269769
954,361789
68445,167043
18989,2580
18989,9824
18989,175421
18989,208555
18989,208556
10801,5809
10801,2587
10801,4481
10801,15160
10801,172471
54285,10226
54285,18293
54285,208678
8840,1400
8840,2343
8840,4152
8840,4978
8840,3071
8840,4798
8840,5457
8840,9725
8840,9748
8840,10466
8840,10982
8840,12554
8840,14643
8840,161257
8840,173905
8840,211614
8840,234213
8840,235499
8840,252344
8840,269233
8840,307254
8840,307255
124625,810
124625,1739
124625,2450
124625,10939
124625,207883
11107,242
11107,2072
11107,6075
11107,1482
11107,6496
11107,169055
16417,9253
16417,18118
16417,157187
16417,163223
16417,163758
16417,165583
16417,167541
16417,257872
16417,287523
10363,544
10363,4812
10363,851
10363,818
10363,6149
10363,383
10363,3180
10363,33626
10363,155845
10363,209096
161070,1209
161070,11004
161070,157799
10539,242
10539,818
10539,332
10539,392
10539,2343
10539,697
10539,2105
10539,3289
10539,4344
10539,9887
10539,6894
10539,11477
10539,10121
10539,15101
10539,167888
10539,168346
10539,189008
10539,209220
10543,6259
10543,5905
10543,11254
10543,10809
10543,12565
10543,14903
10543,156761
10543,262826
18414,14760
18414,14964
18414,208561
47502,9856
47502,11322
47502,14558
47502,154855
11902,1956
11902,2251
11902,2602
11902,174375
11902,195337
11902,236316
27098,6270
27098,931
27098,1956
27098,7476
27098,7464
27098,10337
27098,10508
27098,157799
27098,171341
27098,193547
27098,207883
25087,779
25087,6075
25087,5572
25087,9917
25087,12379
25087,12380
25087,14961
25087,17977
25087,219404
5801,642
5801,5252
5801,2467
5801,2232
5801,2385
5801,10508
5801,10093
5801,10319
5801,12999
5801,13028
5801,18044
5801,156052
5801,209673
5801,209792
5801,325761
5801,325762
5801,325782
896,3737
896,978
896,2692
896,12999
896,33485
896,155251
3065,6026
3065,8201
3065,11931
3065,14544
3065,14760
3065,195114
3065,265010
3065,269769
3065,281237
3065,281358
2300,6075
2300,6513
2300,3289
2300,6496
2300,9253
2300,9951
2300,13005
2300,15284
2300,176746
2300,177216
2300,177227
2300,177232
2300,209220
2300,338226
8069,290
8069,9835
8069,10158
8069,11239
8069,14660
8069,191144
8069,229786
8069,234895
8069,273439
8069,288198
288173,570
288173,11734
288173,179571
288173,187056
221917,818
221917,5331
221917,11004
221917,14985
221917,33699
221917,194000
221917,240119
8072,6025
8072,4565
8072,3222
8072,9887
8072,9807
8072,155517
8072,155790
8072,155845
8072,199320
8072,210512
8072,210591
8072,290902
8072,345640
8072,350338
35797,596
35797,818
35797,9826
35797,11869
35797,12425
35797,155845
35797,157210
35797,170418
35797,176127
35797,180199
35797,180340
35797,187196
35797,187200
35797,191045
35797,206226
35797,234980
35797,238795
35797,308657
35797,319397
35797,319922
35797,336557
35797,337525
35797,344486
35797,349129
35797,358064
83857,6293
33245,740
33245,6564
33245,9766
33245,34079
33245,158718
33245,211553
33245,262235
27281,10084
27281,2956
27281,2857
27281,6078
27281,5331
27281,9672
27281,206207
105045,6078
105045,7059
105045,187056
40001,10325
40001,5629
40001,180828
29621,803
29621,1280
29621,5331
20762,3070
20762,10726
20762,251961
37144,1468
37144,5340
37144,9826
37144,10714
37144,11734
37144,160342
37144,161982
48260,9833
48260,264386
12656,417
12656,380
12656,6149
12656,6593
12656,9673
12656,9826
12656,13027
38867,1326
38867,931
38867,90
38867,1956
38867,13028
38867,13065
38867,34094
25969,987
25969,4539
25969,10623
25969,156866
25969,170418
25969,170431
25969,170434
44103,5565
44103,7025
753,596
753,549
753,567
753,5809
753,9673
753,15160
43634,1453
43634,6271
43634,9856
43634,187056
9103,242
9103,2041
9103,779
9103,486
9103,397
9103,3434
9103,8406
9103,10514
9103,10515
9103,15060
9103,17977
9103,219404
9103,325851
29649,6075
29649,6496
29649,8635
10990,549
10990,6149
10990,5340
10990,5422
10990,6562
10990,9826
10990,12670
10990,208611
8866,1003
8866,2735
8866,4513
8866,14818
8866,15166
8866,171567
8866,184659
8866,259426
8866,295902
8866,303229
12233,242
12233,818
12233,1307
12233,6513
12233,3289
12233,4344
12233,6879
12233,15162
12233,156143
12233,156149
12233,158222
12233,211158
12233,217020
23449,6075
23449,1930
23449,1680
23449,1857
23449,6496
36355,1196
36355,630
36355,3546
36355,13088
90148,7606
90148,11289
90148,13006
90148,187056
922,3737
922,798
922,801
922,1419
922,1551
922,2013
922,3246
922,9454
922,9826
922,12999
922,207928
922,222114
922,231680
11876,1605
11876,818
11876,924
11876,1649
11876,2673
11876,4849
11876,7728
11876,207928
52633,6270
52633,1228
52633,2987
52633,2804
52633,10726
52633,11034
52633,13059
52633,14857
52633,14964
52633,41644
52633,167159
62364,249749
62364,258533
11687,964
11687,4379
11687,5347
11687,41406
11687,177998
9304,2281
9304,402
9304,11628
9304,33496
503475,9706
503475,10121
503475,190200
503475,230385
123067,187056
9100,616
9100,1525
9100,2343
9100,1252
9100,4252
9100,5147
9100,5248
9100,33505
9100,156174
9100,167560
9100,170356
9100,191655
9100,208787
9100,237016
20759,6075
20759,2792
20759,14570
20759,155840
20759,193208
20759,199717
20759,209476
46063,378
46063,331
46063,703
46063,9826
46063,11004
46063,10909
46063,34079
46063,162461
32513,818
32513,13014
32513,244113
32513,305164
40651,964
40651,9887
40651,190116
40651,198914
40651,269838
40651,322075
36915,818
36915,567
36915,718
36915,703
36915,6093
36915,3134
36915,6593
36915,9748
36915,9826
36915,14964
40507,3149
40507,7002
40507,10601
40507,10950
40507,11034
40507,166492
40507,181858
40507,188955
9802,1543
9802,582
9802,1812
9802,3070
9802,3293
9802,3859
9802,9777
9802,10950
9802,11219
9802,13015
9802,14618
9802,14750
9802,15248
9802,18233
9802,158139
9802,158780
9802,162365
9802,192600
9802,195355
9802,220935
9802,225906
9802,232488
9802,268125
9802,272551
9802,296037
9802,325764
25697,3683
25697,183896
25697,212059
25697,252067
21588,6255
21588,10327
21588,11187
21588,12377
21588,162810
21588,207769
21588,325810
21588,325839
664,1157
664,3693
664,2213
664,2214
664,5096
664,2493
664,3337
664,3338
664,12336
664,3875
664,9276
664,15160
664,189411
664,197337
664,283467
664,320203
664,327615
11867,801
11867,393
11867,4565
11867,9717
11867,9974
11867,11034
11867,175518
11867,175522
11867,175529
11867,175533
11867,257783
11867,295389
11867,320420
9323,803
9323,312
9323,310
9323,2812
9323,679
9323,4565
9323,8499
9323,10718
9323,11322
9323,12190
9323,13141
9323,161919
9323,178657
9323,210024
10280,818
10280,10541
10280,156092
10280,199524
10535,1815
10535,11931
10535,15267
10535,325767
10535,325802
10535,325803
10535,325819
532,378
532,3020
532,1436
532,1797
532,6139
532,2526
532,3289
532,9887
532,9840
532,11477
532,10121
532,15124
532,15162
532,18165
532,158692
532,182287
532,197065
532,230385
532,263548
532,286644
26744,242
26744,3149
26744,9807
26744,10909
26744,157138
26744,243959
16299,11208
16299,179430
10547,2212
10547,5769
10547,9951
10547,9739
10547,10222
10547,10410
10547,14760
10547,14909
10547,14967
10547,18034
10547,41338
10547,162357
10547,162459
10547,162461
10547,162464
10547,162466
10547,162467
10547,171770
10547,226240
10547,226241
10547,273439
245268,5657
245268,5300
935,840
935,1402
935,2106
935,2531
935,10123
935,3312
935,8201
935,12999
935,33424
935,160370
935,160377
935,160381
935,160387
935,165431
935,194825
935,214655
935,225012
935,259376
935,309974
935,315053
935,320420
935,325773
935,325815
935,325846
935,360808
55613,3307
41007,818
41007,131
41007,214548
35645,6054
35645,1321
35645,1964
35645,10809
35645,240315
110465,818
110465,470
110465,4107
110465,5642
110465,13014
110465,14636
110465,187504
110465,191574
110465,193430
110465,207928
110465,235774
110465,261423
255546,14709
255546,187056
85778,14893
85778,187056
11101,1442
11101,1956
11101,4264
11101,156650
11101,190351
11101,191004
11101,193933
11101,289735
9826,1321
9826,3149
9826,1308
9826,3284
9826,4933
9826,9717
9826,8643
9826,3625
9826,10787
9826,164246
9826,203423
9826,212009
9879,1691
9879,6149
9879,1936
9879,4378
9879,8201
9879,3688
9879,11038
9879,18035
9879,33483
9879,155477
9879,156024
9879,181655
9879,240315
9879,277050
9879,314019
63564,818
63564,1228
63564,4729
63564,242689
22621,931
22621,828
22621,3015
22621,3182
22621,4735
22621,4951
22621,9835
22621,9974
7095,6017
7095,965
7095,5133
26890,242
26890,9672
26890,33643
26890,187056
26890,208992
46732,818
46732,531
46732,697
46732,2005
46732,10683
46732,10048
46732,13014
46732,191009
46732,191480
46732,207883
46732,207910
46732,214548
46732,241738
46732,258408
46732,258650
46732,267113
46732,296858
46732,296859
124633,449
124633,1900
124633,2355
124633,7492
202425,2521
196940,409
77771,3799
77771,1625
77771,6544
77771,7312
77771,14735
77771,15216
77771,15225
77771,220809
77771,226646
77771,258533
77771,260856
181083,409
181083,7323
181083,165804
181083,252051
41225,6092
41225,1523
41225,9706
41225,18396
41225,33457
41225,33513
41225,41011
41225,161891
41225,162262
41225,250593
41225,305704
87190,393
87190,10683
87190,160201
87190,236073
627,2231
627,6054
627,212
627,818
627,388
627,2671
627,1803
627,2095
627,2375
627,2334
627,2694
627,10123
627,3130
627,3131
627,3298
627,9887
627,10261
627,10649
627,11733
627,14964
627,41172
627,155936
627,156117
627,190823
627,206829
32872,970
32872,825
32872,5609
32872,6782
32872,9825
32872,9957
32872,10226
32872,12392
32872,13028
32872,13043
32872,14602
32872,160246
602,1612
602,797
602,4097
602,1627
602,1825
602,4278
602,9951
602,9738
602,9739
602,13031
602,14643
602,14909
602,176217
602,177163
602,186497
602,202371
602,269233
602,311315
602,314730
602,325772
602,325773
602,325781
602,325785
14553,596
14553,2389
14553,6054
14553,131
14553,493
14553,2679
14553,2913
14553,9840
14553,10683
14553,11334
14553,13088
14553,15055
14553,157303
14553,161192
14553,162804
14553,173245
14553,207776
14553,240303
14553,241739
14553,251619
14553,287439
9566,6075
9566,157701
9566,157904
9566,178364
9566,178368
9566,178369
9566,178370
9566,178378
9566,178379
9566,200918
9566,314730
9566,321464
9566,325766
9566,325771
10545,1691
10545,90
10545,818
10545,934
10545,1938
10545,1523
10545,2422
10545,2544
10545,2638
10545,6513
10545,3289
10545,4344
10545,5090
10545,9995
10545,11001
10545,13014
10545,158787
10545,160213
10545,160274
10545,163138
10545,177894
10545,213097
9894,378
9894,549
9894,1005
9894,1523
9894,10123
9894,161257
9894,208575
9894,211775
9894,225012
9894,325778
9894,325815
9894,325846
11543,6075
11543,6593
11543,167550
11543,167554
11543,167555
11543,167556
11543,167560
11543,167564
11543,167574
11543,167575
11543,167576
11543,167580
11543,167581
11543,236294
9268,236
9268,797
9268,502
9268,2708
9268,1562
9268,2052
9268,2547
9268,3581
9268,4009
9268,6163
9268,10202
9268,9758
9268,11207
9268,10085
9268,10410
9268,12371
9268,13008
9268,14601
9268,15246
9268,156334
9268,176802
9268,191600
9268,202371
9268,228607
9268,228610
9268,311315
9268,325818
52059,166673
52059,218124
52059,250076
9327,2064
9327,4539
9327,8039
9327,9848
9327,156033
9327,179431
9327,207896
9327,210608
9327,320420
123763,5933
123763,172028
123763,187056
183955,6739
183955,158718
183955,181641
183955,231839
183955,258533
183955,264803
44495,1228
44495,1817
44495,1886
44495,11516
44495,158718
44495,199882
44495,258533
78285,10453
78285,159601
11228,242
11228,444
11228,4776
11228,1701
11228,720
11228,586
11228,1749
11228,1261
11228,5369
11228,10349
11228,10617
11228,14601
11228,14755
11228,15162
11228,18029
11228,33556
11228,173272
11228,189102
11228,207528
11228,219404
10779,5600
10779,1415
10779,456
10779,798
10779,934
10779,3739
10779,4129
10779,1812
10779,2301
10779,6152
10779,3350
10779,6154
10779,3202
10779,4553
10779,4663
10779,9826
10779,11454
10779,10714
10779,11187
10779,12193
10779,13005
10779,13063
10779,14780
10779,33476
10779,156661
10779,157701
10779,158086
10779,162846
10779,166512
10779,173224
10779,187288
10779,230191
10779,259376
26748,798
26748,1556
26748,6625
26748,168713
26748,193282
38223,470
38223,2341
38223,5585
38223,158071
38223,187056
9294,879
9294,6257
9294,6564
9294,5086
9294,13005
9294,163543
9294,212737
9294,325775
49963,187056
11363,444
11363,380
11363,2038
11363,1595
11363,3582
11363,5628
11363,13027
1645,1589
1645,570
1645,6148
1645,1417
1645,529
1645,787
1645,3446
1645,1936
1645,2013
1645,11038
1645,9826
1645,10909
1645,11523
1645,12365
1645,12425
1645,33519
1645,41385
1645,159103
1645,204173
1645,214780
1645,222517
1645,254459
1645,254834
1645,256664
1645,281585
1645,315360
1645,325818
1645,336994
31546,642
31546,1419
31546,1797
31546,10738
31546,9748
31546,10085
31546,10294
31546,11724
31546,14782
31546,14852
31546,15009
31546,46959
31546,156507
31546,164046
31546,185420
31546,226768
36344,3203
36344,6678
36344,8723
36344,9880
36344,12617
36344,158639
18550,2157
18550,4654
18550,2708
18550,10717
18550,10718
18550,10391
18550,11148
18550,208592
18550,230701
11511,242
11511,4896
11511,190536
172198,187056
109478,186117
109478,197811
12606,1668
12606,13027
12606,14724
12606,18035
12606,187056
35206,818
35206,3379
35206,5968
35206,211362
35206,240303
35206,255220
525936,3030
525936,3182
525936,160840
151489,5933
4837,5490
4837,155262
4837,164698
4837,279730
4837,284235
4837,305499
12632,1563
12632,2279
12632,4441
9098,6149
9098,1253
9098,3296
9098,4569
9098,9713
9098,155446
9098,162842
9098,221412
9098,245045
9098,258533
18975,970
18975,131
18975,9673
18975,10873
18975,216919
11962,1439
11962,4344
11962,6623
11962,7325
11962,6432
11962,9498
11962,325765
2925,818
2925,9748
2925,15160
2925,18060
2925,190722
28628,108
28628,10180
28628,14748
28628,169590
28628,171636
28628,173510
28628,173662
28628,208992
28628,258533
28628,313433
3595,1336
3595,697
3595,1562
3595,1584
3595,1812
3595,4725
3595,11734
3595,13015
3595,33626
3595,170865
3595,209140
9308,6270
9308,11931
9308,10873
9308,12670
9308,154842
9308,346378
9308,349088
92381,966
92381,5605
92381,9974
92381,13088
18555,378
18555,6270
18555,6054
18555,331
18555,818
18555,1721
18555,1562
18555,2539
18555,10508
18555,10809
18555,14964
18555,187056
12123,520
12123,1812
12123,2528
12123,3288
12123,6107
12123,10562
12123,10410
12123,179430
12123,200918
12123,208156
12123,242164
12123,325761
12123,325765
12123,325769
12123,325775
10830,818
10830,970
10830,2467
10830,5561
10830,5707
10830,5086
10830,10873
10830,41355
10830,177762
10830,246466
3573,212
3573,818
3573,392
3573,4834
3573,8250
3573,12392
3573,14712
3573,187360
3573,207928
3573,220314
3573,248025
3573,342327
10546,779
10546,331
10546,697
10546,9715
10546,6152
10546,4639
10546,9717
10546,9663
10546,9748
10546,7002
10546,10044
10546,12415
10546,12965
10546,13125
10546,33505
10546,33556
10546,207268
10546,232469
10546,251513
10546,266013
10546,269233
18862,9866
18862,15160
31417,1706
31417,3262
31417,9807
31417,12999
31417,13094
31417,14760
31417,33498
31417,54610
31417,54611
9431,3133
9431,1411
9431,9717
9431,11168
9431,188914
9431,220389
48144,478
46986,268132
144982,3458
144982,159607
47907,378
47907,1415
47907,14765
47907,253695
10061,378
10061,779
10061,797
10061,840
10061,1543
10061,4565
10061,2095
10061,4458
10061,3521
10061,5034
10061,9663
10061,12670
10061,208156
10061,217083
36266,4119
36266,3797
36266,11547
36266,12987
36266,14964
36266,15011
36266,33612
36266,173251
36266,187416
36266,215203
36266,226577
36266,258533
36266,300685
549,242
549,6054
549,1605
549,960
549,726
549,2818
549,1803
549,2635
549,2679
549,2815
549,2816
549,2819
549,5565
549,8406
549,14964
549,33648
549,156306
549,196135
549,208289
549,303954
10478,128
10478,6075
10478,2702
10478,4516
10478,7439
10478,7322
10478,9823
10478,11268
10478,178378
10478,235196
10478,293751
10478,302670
10478,303292
10478,304947
10478,309176
10478,328579
10478,328580
10478,333495
66634,5657
66634,1416
66634,157906
116690,10235
116690,231044
116690,231045
213917,187056
238,818
238,697
238,699
238,131
238,3149
238,1715
238,4677
238,1295
238,10291
238,10391
238,11001
238,10909
238,15095
238,33421
238,155538
238,156043
238,163656
238,165725
238,180173
238,181858
238,207883
238,208611
238,257630
238,325842
484245,225410
159,566
159,1326
159,6054
159,828
159,108
159,823
159,824
159,825
159,827
159,158718
11134,779
11134,478
11134,6149
11134,3434
11134,9777
11134,6847
11134,12354
11134,18432
11134,156117
11134,206188
11134,227432
88224,1566
88224,642
88224,6149
88224,1930
88224,708
88224,3725
88224,5923
88224,14964
88224,187056
132641,818
132641,4183
132641,6038
132641,156455
42758,2073
42758,10726
9303,1326
9303,975
9303,1878
9303,9730
9303,10051
9303,9833
9303,10391
9303,14720
9303,156121
9303,207268
9303,264386
9303,286925
9303,314730
9303,319591
9303,325811
23945,642
23945,195212
37820,5657
37820,828
37820,1946
37820,8011
37820,9941
37820,34079
37820,193765
22479,1416
22479,1930
22479,6083
22479,11016
22479,15134
22479,214548
9054,658
9054,1422
9054,1495
9054,186447
11985,931
11985,128
11985,4951
11985,5768
11985,7439
11985,10180
10232,6389
59569,378
59569,10714
59569,155393
38955,779
110513,236
110513,9856
110513,18005
11015,520
11015,1299
11015,818
11015,2598
11015,5968
11015,7694
11015,9649
11015,10877
11015,13031
11015,161276
11015,181246
9306,2041
9306,1299
9306,1706
9306,6017
9306,818
9306,2766
9306,9410
9306,9714
9306,9743
9306,15365
9306,156630
9306,163561
9306,170310
9306,181905
9306,185628
9306,228978
9306,234268
12559,441
12559,840
12559,833
12559,396
12559,248
12559,3088
58770,2583
58770,2187
58770,14755
58770,169725
124851,242
124851,10594
124851,12544
124851,14964
3587,2343
3587,291
3587,6894
3587,7942
10723,6054
10723,6149
10723,1568
10723,8015
10723,14677
10723,14964
10723,18026
101230,155761
101230,256466
10987,10685
10987,6259
10987,1583
10987,3335
10987,5034
10987,6406
10987,9663
10987,9826
10987,10714
10987,12339
10987,13005
10987,13140
10987,34079
10987,156075
10987,156851
10987,217324
10987,232795
10987,323756
44705,128
44705,5090
44705,9673
44705,18118
44705,250611
20318,2652
20318,74
20318,1956
43596,2471
43596,12965
43596,13065
43596,18267
26933,128
26933,2065
26933,10683
26933,10180
26933,11524
26933,34265
26933,158718
26933,163037
26933,192394
26933,208992
26933,213473
26933,258533
27854,514
27854,393
27854,1755
27854,5509
27854,214548
981,736
981,276
981,2660
981,1003
981,917
981,8181
981,9929
981,11461
981,12193
981,12999
981,18053
981,155457
981,156037
981,163758
981,165282
981,165547
981,208368
981,208720
981,232712
981,237463
981,237464
981,256330
981,257342
981,324123
981,324429
872,3177
872,4344
872,9104
872,9732
872,12396
872,156028
872,161046
872,164090
872,164623
872,164628
872,164636
872,164641
872,188647
872,199662
872,207317
872,207876
872,225012
872,227561
872,259376
872,288816
872,324429
872,325813
872,325832
872,325840
2769,613
2769,90
2769,4344
2769,437
2769,5488
2769,12990
13320,1691
13320,90
13320,1003
13320,6258
13320,4344
13320,6553
13320,5756
13320,6805
13320,155851
13320,164889
13320,167198
13320,176876
13320,228964
13320,275133
13320,316240
164,242
164,2038
164,978
164,977
164,6197
164,3170
164,11678
164,13028
164,33626
164,156237
164,157286
164,157799
164,241404
164,295332
164,295959
164,303437
164,324429
164,325765
426,4812
426,2038
426,1335
426,582
426,1252
426,1523
426,1338
426,703
426,2599
426,2567
426,2598
426,5918
426,4617
426,9807
426,12393
426,12565
426,34268
426,207268
426,214746
426,361521
426,361716
567,428
567,1533
567,1003
567,2619
567,2564
567,5490
567,10332
567,10226
567,12570
567,15208
567,160967
567,178649
567,180340
567,222665
567,236909
567,239376
567,243509
567,259124
567,259125
567,323914
567,352727
3078,918
3078,416
3078,6038
3078,12193
3078,12999
3078,155457
3078,156037
3078,156764
3078,156866
3078,160362
3078,163726
3078,167043
3078,190190
3078,208156
3078,209606
3078,256087
3078,288816
3078,319397
3078,324429
13528,770
13528,2887
13528,8250
13528,9332
13528,9826
13528,12565
13528,15274
13528,174548
13528,191476
13528,212643
13528,214651
13528,225135
13528,231535
13528,236377
13528,267689
13528,311710
13528,330548
28288,246
28288,212
28288,1491
28288,2334
28288,10325
28288,4344
28288,6894
28288,11343
28288,12541
28288,12990
28288,15160
28288,165643
213,242
213,441
213,4654
213,5265
213,470
213,2106
213,10325
213,9758
213,9840
213,10718
213,10562
213,15086
213,15124
213,15291
213,163049
213,167043
213,180172
213,256087
213,295538
213,300485
213,309974
213,322942
213,323921
213,323922
213,323923
213,361716
284,613
284,242
284,725
284,1443
284,1442
284,965
284,1252
284,1438
284,1439
284,1440
284,1487
284,9799
284,12999
284,14720
284,34094
284,179173
284,207317
284,286239
239,520
239,1196
239,108
239,4048
239,3581
239,3864
239,9758
239,10391
239,12090
239,12999
239,13008
239,15214
239,155457
239,160395
239,160396
239,160397
239,160404
239,160406
239,170827
239,217140
239,320205
239,325784
4808,591
4808,90
4808,5265
4808,965
4808,697
4808,4129
4808,470
4808,2297
4808,4698
4808,9728
4808,12570
4808,13008
4808,14554
4808,155457
4808,159333
4808,160175
4808,163138
4808,197822
289,417
289,2652
289,10685
289,128
289,836
289,470
289,1627
289,1623
289,1624
289,1626
289,1628
289,1956
289,1629
289,9807
289,12999
289,273967
963,818
963,582
963,697
963,703
963,9807
963,9826
963,11151
963,12570
963,12999
963,155790
963,155843
963,185525
11113,4375
11113,4344
11113,4485
11113,10786
11113,11707
11113,11411
11113,14514
11113,18015
11113,155697
11113,165278
11113,165282
11113,165288
11113,165290
11113,165299
11113,165301
11113,166233
11113,362499
6620,2072
6620,380
6620,5165
6620,9639
6620,9673
6620,10791
6620,33626
6620,165282
6620,168346
6620,179367
6620,199764
804,1691
804,588
804,6025
804,1422
804,1308
804,2051
804,4123
804,3691
804,4674
804,4263
804,12999
804,324429
26531,964
26531,6783
26531,208349
26531,211295
909,65
909,4344
909,5923
909,10235
909,155428
909,165503
909,165508
909,165518
909,167951
909,207317
909,225827
909,236170
909,272698
909,325782
630,616
630,704
630,1566
630,818
630,1308
630,2043
630,2213
630,2214
630,3151
630,3289
630,4344
630,7658
630,11409
630,13001
630,15149
630,166726
630,170362
630,177912
630,206008
630,207317
630,238526
630,246466
630,249813
630,259376
630,325761
630,325762
630,325778
630,325782
630,325784
630,325786
630,325813
630,325832
630,325842
770,393
770,818
770,5809
770,697
770,4129
770,2076
770,2831
770,3136
770,4020
770,9840
770,158480
770,160955
770,163079
770,179585
770,210008
770,226288
770,248869
770,273293
770,273294
770,309427
770,325842
770,354429
770,354430
31044,242
31044,7464
31044,160424
31044,208586
31044,208611
599,613
599,931
599,1565
599,888
599,1307
599,6262
599,2992
599,9807
599,12396
599,12670
599,12999
599,41410
599,155507
599,157774
599,188647
599,230556
599,237152
599,241404
599,246610
599,324886
15,3587
15,1196
15,3660
15,918
15,2110
15,736
15,3661
15,3515
15,2355
15,3837
15,10594
15,12999
15,171826
15,191072
15,208349
15,276605
15,328926
62,312
62,305
62,306
62,310
62,818
62,1576
62,3222
62,3801
62,4040
62,12185
62,14626
62,34152
62,155689
62,156039
62,161176
62,252104
62,298590
62,316832
62,325807
62,361867
62,362499
121357,5774
121357,12999
705,10965
705,12396
705,12999
705,14534
705,15320
705,156028
705,156866
705,190481
705,237460
705,239106
705,315362
22490,1326
22490,242
22490,970
22490,1197
22490,5876
22490,5248
22490,10181
22490,9749
22490,12999
22490,14558
22490,15160
22490,18453
22490,157286
22490,160845
22490,167198
22490,209064
22490,240315
223,818
223,965
223,1523
223,660
223,3582
223,8079
223,9673
223,9807
223,11004
223,12999
223,14769
223,17997
223,33505
223,34079
223,155881
223,188990
223,211197
223,281649
223,282667
25670,4529
25670,441
25670,3713
25670,970
25670,4066
25670,10410
25670,12193
25670,12999
25670,14541
25670,15381
25670,170585
25670,176016
303,5600
303,1459
303,2652
303,1568
303,5265
303,1815
303,699
303,351
303,470
303,1812
303,1627
303,1809
303,1811
303,1816
303,9807
303,12999
303,33626
303,155718
303,197822
303,217282
4174,1453
4174,2842
4174,12999
4174,15106
4174,160840
4174,289305
4174,361521
8356,613
8356,5918
8356,2334
8356,10229
8356,11095
381,612
381,931
381,885
381,6149
381,996
381,965
381,977
381,6099
381,769
381,2407
381,2404
381,2406
381,1861
381,2405
381,2408
381,2335
381,6946
381,9813
381,10562
381,156082
381,188344
381,323921
381,361716
20758,6038
20758,6167
29376,242
29376,4344
29376,33681
29376,33934
29376,156028
29376,156905
29376,187256
29376,233607
1859,2110
1859,90
1859,592
1859,418
1859,6099
1859,8201
1859,5154
18299,612
18299,90
18299,818
18299,9799
18299,9639
18299,9673
18299,155790
18299,255404
17281,90
17281,818
17281,6099
17281,4178
17281,4344
17281,5165
17281,10181
17281,10683
17281,9639
17281,9673
17281,10937
17281,14514
17281,14798
17281,164663
17281,171850
17281,189477
64382,10325
64382,157258
64382,160962
64382,188991
64382,191790
10907,1938
10907,1522
10907,4147
10907,4393
10907,3024
10907,11525
10907,9725
10907,10587
10907,12995
10907,18118
10907,157186
10907,161257
10907,185343
10907,207374
10907,219404
10907,220707
10907,266013
10907,325782
10907,325811
32093,2546
32093,387
32093,9725
32093,157186
32093,207928
32093,230653
32093,232481
1939,931
1939,1523
1939,5920
1939,1366
1939,703
1939,5340
1939,10325
1939,9840
1939,9807
1939,9826
1939,12570
1939,12999
1939,14780
1939,34038
1939,41388
1939,158927
1939,187212
1939,197582
1939,207046
1939,207431
1939,207883
1939,228501
1939,288394
22292,658
22292,4129
22292,3303
22292,11826
22292,15162
22292,39737
22292,162846
22292,170173
22292,187224
22292,190742
22292,191482
22292,226974
22292,236170
3598,3800
3598,818
3598,486
3598,4558
3598,10349
3598,12617
3598,194281
3080,246
3080,1691
3080,212
3080,110
3080,10325
3080,4344
3080,4345
3080,6415
3080,10181
3080,7024
3080,12990
3080,12999
3080,15479
3080,33493
3080,41613
3080,165643
198,1326
198,212
198,3800
198,2652
198,128
198,5265
198,2435
198,2444
198,2436
198,4679
198,11109
198,1956
198,10123
198,12999
198,241930
198,258533
198,285695
13562,725
13562,1307
13562,8783
13562,12999
13562,155457
13562,156037
13562,156766
13562,165282
13562,166139
13562,171493
13562,181532
13562,190182
13562,219872
13562,301050
1712,612
1712,5175
1712,931
1712,934
1712,3739
1712,1556
1712,1811
1712,2752
1712,2944
1712,1946
1712,4411
1712,5626
1712,5701
1712,5728
1712,5729
1712,5731
1712,5732
1712,5733
1712,5734
1712,5735
1712,33688
1712,361850
220,30
220,387
220,380
220,818
220,531
220,1421
220,526
220,3534
220,7375
220,9673
220,10594
220,12653
220,185361
220,185526
220,189599
220,210184
220,219781
220,250941
220,317561
220,351197
3529,1157
3529,6149
3529,703
3529,11869
3529,12997
3529,12999
3529,13027
3529,15162
3529,15167
3529,155457
3529,155790
3529,156091
3529,156764
3529,158225
3529,173685
3529,197362
3529,207317
3085,378
3085,736
3085,236
3085,917
3085,10181
3085,11411
3085,10718
3085,12999
3085,155457
3085,156024
3085,156080
3085,159531
3085,165547
3085,180093
3085,181659
3085,184534
3085,184541
3085,209563
3085,236252
3085,237418
3085,237425
3085,324123
3085,325764
2897,622
2897,1582
2897,734
2897,818
2897,2857
2897,5973
2897,385
2897,703
2897,770
2897,3497
2897,11411
2897,10028
2897,13008
2897,33493
2897,168277
2897,189092
2897,191101
2897,207928
2897,238200
1585,1415
1585,290
1585,1252
1585,65
1585,974
1585,4232
1585,5571
1585,5683
1585,12999
1585,15274
1585,155733
1585,156578
1585,156597
1585,171826
1585,175629
