movie_id,person_id,cast_order
19123,1318211,5
19123,984858,6
26560,7171,0
26560,7571,1
26560,922,2
26560,203731,3
26560,3010,4
26560,3014,5
26560,1621396,6
36220,8434,0
36220,57110,1
36220,7633,2
36220,26283,3
36220,10662,4
36220,106611,5
36220,1930261,7
225,1386,0
225,2807,1
225,2825,2
225,2826,3
225,2827,4
225,144972,5
225,2828,6
24274,24685,0
24274,33322,1
24274,3461,2
24274,160959,3
24274,198232,4
24274,27539,5
24274,5139,6
33016,70011,0
33016,4430,1
33016,8904,2
33016,53088,3
33016,1029004,4
33016,176333,6
33016,89043,7
26444,4960,0
26444,18391,1
26444,1101,3
26444,21523,4
26444,27113,5
26444,4301,6
26444,33479,7
19114,15110,0
19114,42196,1
19114,28778,2
19114,18666,3
19114,26660,4
19114,10083,5
19114,13548,6
17205,22383,0
17205,14947,1
17205,29312,2
17205,99846,3
17205,106284,4
17205,97718,5
17205,39641,6
24740,10767,0
24740,21399,1
24740,155358,2
24740,14102,3
24740,65552,4
24740,119113,5
24740,134092,6
10863,55636,0
10863,18794,1
10863,2481,2
10863,67567,3
10863,27281,4
10863,940044,5
10863,54014,6
31679,227,0
31679,10205,1
31679,290,2
31679,4512,3
31679,97337,4
31679,12521,5
31679,14699,6
15900,70075,0
15900,3837357,1
12237,70075,0
12237,72170,1
12237,72171,2
12237,10279,4
12237,1304260,5
15901,70075,0
15901,3821101,4
15902,1196243,1
15904,72170,0
12579,16927,0
12579,20234,1
12579,27880,2
12579,72925,3
12579,28190,4
12579,35136,5
12579,19075,6
85058,6837,0
85058,20362,1
85058,2549,2
85058,20418,3
85058,21376,4
85058,119854,5
85058,185454,6
23668,3636,0
23668,68812,1
23668,3002,2
23668,1004,3
23668,2230,4
23668,10768,5
23668,76064,6
70971,62893,0
70971,170306,1
70971,46947,2
70971,79740,3
70971,1171352,4
70971,53302,5
70971,1651564,6
25113,21278,0
25113,14837,1
25113,41247,2
25113,18365,3
25113,13299,4
25113,726,5
25113,29710,6
28893,41218,0
28893,75349,1
28893,4093,2
28893,55155,3
28893,5139,5
28893,102335,6
28893,5695,7
11646,2461,0
11646,70752,1
11646,70753,2
11646,70755,3
11646,1482678,4
11646,1241852,6
11646,70754,7
5062,15397,0
5062,12270,1
5062,6250,2
5062,38901,3
5062,36915,4
5062,1435364,5
5062,258864,6
24634,30181,0
24634,19550,1
24634,51762,2
24634,11783,3
24634,62893,4
24634,1934,5
24634,2506,6
75963,18298,0
75963,41232,1
75963,66199,2
75963,518,3
75963,2396611,4
75963,15212,5
75963,11480,6
16124,76188,0
16124,79393,1
16124,79394,2
16124,79395,3
16124,64091,4
16124,29094,5
16124,227099,6
21764,97884,0
21764,97885,1
21764,97889,2
21764,97887,3
21764,1402697,4
21764,2451,5
21764,218186,6
22435,79061,0
22435,79256,1
22435,252340,2
22435,55005,3
22435,402686,4
22435,64981,5
22435,74736,6
42149,3895,0
42149,18859,1
42149,34535,2
42149,14888,3
42149,22137,4
42149,8492,5
42149,150212,6
37936,131273,0
37936,3381,1
37936,36173,2
37936,131274,3
37936,1219190,4
37936,972893,5
37936,123323,6
73247,164653,0
73247,40389,1
73247,1811,2
73247,12521,3
73247,13524,4
73247,27515,6
73247,102441,7
38255,2100619,0
38255,563930,1
38255,225914,2
38255,2100620,3
38255,2100621,5
38255,2100622,6
38255,1435839,7
46364,105170,0
46364,99831,1
46364,50948,2
46364,53591,3
46364,26687,4
46364,136025,5
46364,21618,6
27016,2882,0
27016,5538,1
27016,14849,2
27016,15412,3
27016,46100,4
27016,96765,5
27016,4784,6
35685,35319,0
35685,30576,1
35685,31196,2
35685,153359,3
35685,1220119,4
35685,136817,5
35685,153072,6
38665,2758227,0
38665,1062,1
38665,2454,2
38665,12853,3
38665,4765,4
38665,20361,5
38665,30619,6
265,3734,0
265,3753,1
265,3754,2
265,3755,3
265,3756,4
265,1865,5
265,3757,6
2264,23378,0
2264,12647,1
2264,10254,2
2264,23379,3
2264,23380,4
2264,18545,5
2264,9928,6
21874,3926,0
21874,5563,1
21874,94814,2
21874,71240,3
21874,8656,4
21874,157911,5
21874,81481,6
41394,33923,0
41394,15098,1
41394,153265,2
41394,110654,3
41394,1229538,4
41394,105990,5
41394,15831,6
47957,15072,0
47957,311398,2
47957,280794,3
47957,183115,4
47957,576569,5
47957,388488,6
47957,340095,7
31407,112412,0
31407,112413,1
31407,112414,2
31407,32696,3
31407,112415,4
31407,2063113,5
31407,1138495,6
16471,54812,0
16471,38160,1
16471,12850,2
16471,5960,3
16471,80866,4
16471,1535,5
16471,128602,6
63443,13,0
63443,21519,1
63443,9257,2
63443,16302,4
63443,184793,5
63443,156411,6
63443,100610,7
22171,71443,0
22171,88443,1
22171,88444,2
22171,1301350,4
22171,1301353,5
22171,25214,6
22171,106724,7
39874,133797,0
39874,44203,1
39874,133798,2
39874,133799,3
39874,184481,4
39874,16559,5
39874,133800,6
25468,109470,0
25468,12900,1
25468,143806,2
25468,1757529,3
25468,2314634,4
19507,7171,0
19507,84762,1
19507,14702,2
19507,707,3
19507,95216,4
19507,60274,5
19507,105065,6
29072,93735,0
29072,102838,1
29072,102839,2
29072,553761,3
29072,102840,4
29072,136919,5
29072,1945185,7
75596,42195,0
75596,6065,1
75596,2,2
75596,69494,3
75596,31116,4
75596,118130,5
75596,12852,6
42146,19131,0
42146,42195,1
42146,41220,2
42146,18588,3
42146,29792,4
42146,20361,5
42146,19752,6
17450,67773,0
17450,40389,1
17450,69055,2
17450,237404,3
17450,13728,4
17450,30048,5
17450,183022,6
47886,29312,0
47886,100633,1
47886,72888,2
47886,26155,3
47886,100811,4
47886,39782,5
47886,8927,6
31646,42198,0
31646,140384,1
31646,2714,2
31646,1212003,3
31646,1066787,4
31646,215896,5
31646,62042,6
14269,10369,0
14269,76519,1
14269,10373,2
14269,76520,3
14269,76521,4
14269,76522,5
14269,9292,6
41280,35319,0
41280,35516,1
41280,106743,2
41280,2180172,3
41280,42157,4
41280,228958,5
41280,126032,6
1672,3829,0
1672,14246,1
1672,18557,2
1672,18558,3
1672,18559,4
1672,18560,5
1672,18561,6
35935,96989,0
9645,5168,0
9645,25654,1
9645,6365,2
9645,12260,3
9645,21353,4
9645,1372,5
9645,70456,6
9012,9656,0
9012,56584,1
9012,56585,2
9012,56586,3
9012,110068,4
9012,78840,5
9012,76365,6
13098,65829,0
13098,74191,1
13098,327,2
13098,6950,3
13098,8687,4
13098,35705,5
13098,65344,6
13440,9030,0
13440,13240,1
13440,504,2
13440,91573,3
13440,64908,4
13440,121148,5
13440,15854,6
12454,9191,0
12454,72305,1
12454,72306,2
12454,55466,3
12454,53367,4
12454,72311,5
12454,39658,6
31668,14407,0
31668,1926,1
31668,2467,2
31668,33040,3
31668,67153,4
31668,9126,5
31668,1646,6
41645,6238,0
41645,19996,1
41645,78018,2
41645,80365,3
41645,31388,4
41645,588053,5
41645,8326,6
1360,3136,0
1360,658,1
1360,6859,2
1360,16406,3
1360,819,4
1360,3131,5
1360,8688,6
13441,55152,0
13441,44735,1
13441,6588,2
13441,19189,3
13441,3130,4
13441,54882,5
13441,150204,6
45767,133669,0
45767,54450,1
45767,133670,2
45767,26662,3
45767,55259,4
45767,18262,5
45767,592932,6
14626,27978,0
14626,24365,1
14626,136170,2
14626,240050,3
14626,81054,4
14626,2145877,5
14626,2145879,6
48155,3785,0
48155,46617,1
48155,7683,2
48155,13296,3
48155,522,4
48155,7632,5
48155,139926,6
12208,14261,0
12208,12446,1
12208,9871,2
12208,51315,4
12208,39754,5
12208,20141,7
12208,8252,8
11905,70882,0
11905,14730,1
11905,2076,2
11905,10654,3
11905,14468,4
11905,177594,5
11905,9029,6
39497,8447,0
39497,3907,1
39497,1295233,2
39497,1845163,3
39497,120592,4
39497,236022,5
39497,1845171,6
1941,3636,0
1941,2639,1
1941,12689,2
1941,4353,3
1941,5248,4
1941,2770,5
1941,39608,6
26685,3151,0
26685,31895,1
26685,29427,2
26685,148744,3
26685,14965,4
26685,12022,5
26685,85409,6
31918,1895,0
31918,2639,1
31918,1903,2
31918,32791,3
31918,127641,4
31918,6609,5
31918,13593,6
19662,12446,0
19662,85044,1
19662,85043,2
19662,33644,3
19662,14730,4
19662,41217,5
19662,85042,6
8427,776,0
8427,887,1
8427,10696,2
8427,55788,3
8427,56890,4
8427,58393,5
8427,21163,6
9021,12898,0
9021,777,1
9021,19957,2
9021,31167,3
9021,38582,4
9021,27564,5
9021,35654,6
28988,238781,0
28988,238782,1
28988,1890619,3
28988,1890620,4
28988,1890621,5
28988,1890622,6
28988,1890625,8
52735,21657,0
52735,17941,1
52735,50877,2
52735,82771,3
52735,884,4
52735,5916,5
52735,5090,6
13526,2228,0
13526,2462,1
13526,13918,2
13526,98,3
13526,6164,4
13526,8785,5
13526,189636,6
9280,11008,0
9280,3131,1
9280,9979,2
9280,25078,3
9280,5441,4
9280,57121,5
9280,96413,6
65,325,0
65,326,1
65,327,2
65,328,3
65,333,4
65,334,5
65,341,6
117520,1318543,0
117520,1185173,1
117520,1188754,2
117520,3271756,3
117520,1318546,4
117520,1559958,5
117520,1193773,7
10712,1231,0
10712,6065,1
10712,352,2
10712,1276,3
10712,19492,4
10712,8986,5
10712,49834,6
27204,2405,0
27204,41035,1
27204,37920,2
27204,19934,3
27204,20799,4
27204,210509,5
27204,586230,7
152023,18657,0
152023,21215,1
152023,4451,2
152023,3713,3
152023,20215,4
152023,41249,5
152023,1224850,6
10167,23880,0
10167,9779,1
10167,61658,2
10167,19456,3
10167,52330,4
10167,52300,5
10167,41737,6
672,10980,0
672,10989,1
672,10990,2
672,11181,3
672,13014,4
672,1923,5
672,194,6
16351,10917,0
16351,10268,1
16351,290,2
16351,7708,3
16351,60089,4
16351,8791,5
16351,13550,6
542,258,0
542,7351,1
542,7352,2
542,7353,3
542,224508,4
542,7368,5
542,7369,6
36584,156509,0
36584,96900,1
36584,10361,3
36584,1574427,4
36584,1574428,5
36584,1222835,6
30192,554460,0
30192,554461,1
30192,554462,2
30192,554463,3
30192,554464,4
30192,554465,5
30192,554466,6
33251,110381,0
33251,110382,1
33251,1830603,2
33251,1830604,3
33251,1830605,4
25466,37569,0
25466,3813,1
25466,1354,2
25466,93830,3
25466,24977,4
25466,93831,5
25466,3651,6
50677,8891,0
50677,67377,1
50677,53763,2
50677,6396,3
50677,97068,4
50677,12645,5
50677,16643,6
2165,9625,0
2165,10814,1
2165,17485,2
2165,116573,3
2165,7678,4
2165,28004,5
2165,65808,6
25037,83907,0
25037,20141,1
25037,88935,2
25037,9926,3
25037,146551,4
25037,97568,5
25037,30674,6
11617,4165,0
11617,70035,1
11617,8258,2
11617,70036,3
11617,4316,4
11617,14001,5
11617,30686,6
24909,1037,0
24909,20508,1
24909,8937,2
24909,10748,3
24909,20056,4
24909,18019,5
24909,9030,6
81530,76067,0
81530,61635,1
81530,57794,2
81530,3070,3
81530,166764,4
81530,75712,5
81530,57795,6
34341,84021,0
34341,27125,1
34341,7633,2
34341,5942,3
34341,95635,4
34341,14889,5
34341,210420,6
18993,25536,0
18993,45466,1
18993,30928,2
18993,10608,3
18993,14503,4
18993,119587,5
18993,33220,6
53000,22108,0
53000,56128,1
53000,9128,2
53000,7241,3
53000,27957,4
53000,21446,5
53000,191754,6
29229,78041,0
29229,36067,1
29229,51581,2
29229,54217,3
29229,51539,4
29229,158754,5
29229,43257,6
11880,28848,0
11880,9013,1
11880,70815,2
11880,15498,3
11880,17202,4
11880,107378,5
11880,172917,6
63435,1037,0
63435,43203,1
63435,4774,2
63435,3172,3
63435,41293,4
63435,1004,5
63435,50707,6
80849,1640,0
80849,10257,1
80849,125270,2
80849,38127,3
80849,49673,4
80849,2244,5
80849,9928,6
1377,2638,0
1377,16757,1
1377,16759,2
1377,14785,3
1377,16761,4
1377,8608,5
1377,16762,6
11629,166377,0
11629,70077,2
11629,37250,3
11629,1430846,4
11629,112100,5
11629,1224851,6
11629,37255,7
2528,17882,0
2528,35527,1
2528,24487,2
2528,24381,3
2528,28149,5
2528,39523,6
2528,23480,7
12716,73713,0
12716,73714,1
12716,38389,2
12716,20796,3
12716,73715,4
12716,73716,5
12716,1729931,6
12717,73713,0
12717,73714,1
12717,38389,2
12717,20796,3
12717,73715,4
12717,73716,5
12717,1729931,6
13888,63,0
13888,69405,1
13888,115888,2
13888,115889,3
13888,76239,4
13888,1230555,5
13888,1634950,6
48524,35137,0
48524,16927,1
48524,10500,2
48524,33161,3
48524,120571,4
48524,146375,5
48524,35966,6
10750,1328,0
10750,3033,1
10750,56145,2
10750,36218,3
10750,8655,4
10750,59945,5
10750,656,6
44247,130576,0
44247,130577,1
44247,6937,2
44247,12497,3
44247,103571,4
44247,130578,5
44247,130579,6
45226,3087,0
45226,4515,1
45226,21519,2
45226,70746,3
45226,7675,4
45226,1107,5
45226,51550,6
96966,5606,0
96966,21315,1
96966,9880,2
96966,590,3
96966,3801,4
96966,1107,5
96966,9976,6
25566,5788,0
25566,1370,1
25566,6561,2
25566,4513,3
25566,12521,4
25566,3155,5
25566,13295,6
109962,14061,0
109962,11850,1
109962,56930,2
109962,7678,3
109962,21521,4
109962,5344,5
109962,22490,6
13386,67792,0
13386,251350,1
13386,169995,2
13386,1033007,3
13386,950617,4
13386,1262837,5
13386,14149,6
43089,825,0
43089,8944,1
43089,129267,2
43089,129269,4
43089,129270,5
43089,44842,6
43089,2754321,7
47888,6352,0
47888,10823,1
47888,7668,2
47888,14792,3
47888,4029,4
47888,152943,5
47888,97785,6
20472,24318,0
20472,33644,1
20472,4175,2
20472,99829,3
20472,1217522,4
20472,123957,5
20472,30273,6
9538,57880,0
9538,26662,1
9538,11086,2
9538,2463,3
9538,36173,4
9538,20175,5
9538,224076,6
14664,16475,0
14664,36042,1
14664,14731,2
14664,32791,3
14664,12259,4
14664,1466,5
14664,12313,6
27997,69055,0
27997,44301,1
27997,13474,2
27997,13475,3
27997,10074,4
27997,33404,5
27997,13476,6
49934,70876,0
49934,213378,1
49934,54188,2
49934,38004,3
49934,82496,4
49934,1600387,5
49934,1050006,6
84735,31070,0
84735,5251,1
84735,25810,2
84735,10460,3
84735,56266,4
84735,50762,5
84735,1217143,6
9317,11187,0
9317,24540,1
9317,35323,2
9317,269638,3
9317,11217,4
9317,54376,5
9317,145103,6
12528,30613,0
12528,6280,1
12528,10430,2
12528,72658,3
12528,15411,4
12528,36041,5
12528,119856,6
47890,57399,0
47890,8924,1
47890,15395,2
47890,11857,3
47890,661,4
47890,9912,5
47890,655,6
69014,856,0
69014,27163,1
69014,59369,2
69014,20798,3
69014,12888,4
69014,43192,5
69014,1769169,6
21515,564339,0
21515,564340,1
21515,169910,2
21515,1217971,3
21515,1075767,4
21515,1075768,5
21515,184997,6
42371,10767,0
42371,40176,1
42371,14416,2
42371,18181,3
42371,29712,4
42371,80742,5
42371,11998,6
26325,37995,0
26325,194,1
26325,29426,2
26325,45039,3
26325,1039440,4
26325,15387,5
26325,93310,6
69169,6905,0
69169,10342,1
69169,112253,2
69169,91441,3
69169,20211,4
69169,7500,5
69169,1106119,6
31921,1932,0
31921,856,1
31921,1035934,2
31921,27772,3
31921,114921,4
31921,101654,5
31921,1956197,6
11524,3085,0
11524,4514,1
11524,10360,2
11524,8261,3
11524,26485,4
11524,71347,5
11524,1117,6
109264,21457,0
109264,1351830,1
109264,1217469,2
109264,1046030,3
109264,1352277,4
109264,3641467,5
109264,1352278,6
32077,380,0
32077,3087,1
32077,1466,2
32077,12521,3
32077,70746,4
32077,4973,5
32077,16523,6
326890,131059,0
326890,66496,1
326890,8978,2
326890,164397,3
326890,99860,4
326890,34200,5
326890,21123,6
277724,104651,0
277724,1484161,1
277724,1231085,2
277724,1827518,3
277724,4095246,4
277724,3585253,5
277724,1840346,6
36669,517,0
36669,4587,1
36669,10881,2
36669,10882,3
36669,10883,4
36669,5309,5
36669,8930,6
17187,8945,0
17187,46593,1
17187,44735,2
17187,3599765,3
17187,17142,4
17187,52602,5
17187,6368,6
10426,9778,0
10426,51944,1
10426,56902,2
10426,65132,3
10426,54800,4
10426,58924,5
10426,98902,6
32625,26467,0
32625,7489,1
32625,826,2
32625,87707,3
32625,5372,4
32625,12900,5
32625,37204,6
8198,3895,0
8198,18269,1
8198,53962,2
8198,21629,3
8198,1118,4
8198,53963,5
8198,1578,6
204372,1186734,0
204372,44224,1
204372,125499,2
204372,125496,3
204372,1353459,4
204372,1353460,5
204372,1353461,6
64,101,0
64,398,1
64,1610,2
64,3618,3
64,399,4
64,400,5
64,402,6
13376,19292,0
13376,60959,1
13376,58478,2
13376,88736,3
13376,60949,4
13376,88737,5
13376,16165,6
15074,50398,0
15074,20751,1
15074,17328,2
15074,11278,3
15074,1086,4
15074,97430,5
15074,20259,6
2103,1461,0
2103,11317,1
2103,19492,2
2103,4654,3
2103,8198,4
2103,1080265,5
2103,68842,6
9016,24045,0
9016,56618,1
9016,7056,2
9016,11076,3
9016,519,4
9016,7486,6
9016,12133,7
16028,73836,0
16028,46772,1
16028,58019,2
16028,17866,3
16028,52776,4
16028,59242,5
16028,12,6
27070,96880,0
27070,96881,1
27070,14319,2
27070,19256,3
27070,96882,4
27070,119884,5
27070,1325639,6
5261,1844,0
5261,42422,1
5261,6268,2
5261,5511,3
5261,40565,4
5261,17405,5
5261,9927,6
15514,78302,0
15514,27957,1
15514,144409,2
15514,139900,3
15514,1133414,4
15514,150271,5
15514,3528020,6
23303,9309,0
23303,3460,1
23303,2167,2
23303,32747,3
23303,27011,4
23303,20906,5
23303,51517,6
20992,71871,0
20992,86940,1
20992,119211,2
20992,119209,3
20992,119210,4
20992,119215,5
20992,119214,6
66091,28079,0
66091,544612,1
66091,97367,3
66091,115395,4
66091,240781,5
66091,86753,6
66091,591260,7
6007,47175,0
6007,47176,1
6007,49561,2
6007,47177,3
6007,49562,4
6007,49563,5
6007,49564,6
25239,45471,0
25239,93412,1
25239,93413,2
25239,1066964,3
25239,1066966,4
25239,1066967,5
25239,1066968,6
42453,39954,0
42453,132982,1
42453,26890,2
42453,10134,3
42453,158837,4
42453,106682,5
42453,1671,6
25284,9625,0
25284,8984,2
25284,5502,3
25284,22131,4
25284,14329,5
25284,81903,6
25284,236056,7
125337,18891,0
125337,96279,1
125337,195567,2
125337,1211881,3
125337,54855,4
125337,2051040,5
125337,101949,6
7011,53027,0
7011,53028,1
7011,53029,2
7011,53030,3
7011,26552,4
7011,2989349,5
7011,53031,6
35612,54817,0
35612,123660,1
35612,7005,2
35612,14902,3
35612,14702,4
35612,37041,5
35612,1073210,6
10880,2341,0
10880,67276,1
10880,23379,2
10880,67277,3
10880,49175,4
13945,47859,0
13945,76064,1
13945,24743,2
13945,44880,3
13945,97878,4
13945,13591,5
13945,52903,6
14433,67449,0
14433,10018,1
14433,25888,2
14433,15857,3
14433,3895,4
14433,29909,5
14433,153078,6
9932,380,0
9932,7904,1
9932,14406,2
9932,60023,3
9932,14702,4
9932,75309,5
9932,171375,6
13369,5723,0
13369,133,1
13369,9205,2
13369,1983,3
13369,6588,4
13369,86041,5
13369,14331,6
2757,2963,0
2757,5064,1
2757,2955,2
2757,3063,3
2757,29861,4
2757,69302,5
2757,1635972,6
7299,3894,0
7299,17637,1
7299,2464,2
7299,52401,3
7299,48,4
7299,1639,5
7299,28848,6
48767,194,0
48767,16756,1
48767,68284,2
48767,29791,3
48767,22169,4
48767,77822,5
48767,49735,6
279784,98900,0
279784,2018184,2
279784,1074639,3
279784,2018186,4
279784,2018187,5
32273,12666,0
32273,23669,1
32273,267918,2
32273,267919,3
32273,558336,4
32273,25340,5
32273,38897,6
26356,95221,0
26356,18340,1
26356,24385,2
26356,95222,3
26356,95225,4
26356,95227,5
26356,95228,6
23990,18514,0
23990,90703,1
23990,45808,2
23990,1477850,4
23990,44959,5
23990,78711,6
23990,549580,7
4241,35642,0
4241,35643,1
4241,35644,2
4241,35646,4
4241,35647,5
4241,35648,6
37335,14246,0
37335,24485,1
37335,400,2
37335,7107,3
37335,133830,4
37335,133831,5
37335,9766,6
34113,982,0
34113,56004,2
34113,89799,4
34113,126534,5
34113,938983,7
34113,100197,8
34113,1197944,9
22257,55971,0
22257,88536,1
22257,54074,2
22257,1140891,3
22257,107635,4
22257,140223,5
22257,1137819,6
35343,66790,0
35343,114142,1
35343,114143,2
35343,116616,3
35343,48572,4
35343,67987,5
35343,134376,6
30142,1049246,0
30142,1049247,1
30142,2314486,2
17360,16483,0
17360,3895,1
17360,2201,2
17360,140152,3
17360,17576,4
17360,140153,5
17360,140154,6
31695,3037,0
31695,77133,2
31695,12438,3
31695,12521,4
31695,86994,5
31695,171554,7
31695,151409,8
76397,14850,0
76397,587,1
76397,61150,2
76397,66221,3
76397,19111,4
76397,116137,5
76397,162235,6
40952,3785,0
40952,9221,1
40952,2641,2
40952,28248,3
40952,3013,4
40952,170986,5
40952,104448,6
38849,14277,0
38849,236917,1
38849,6701,2
38849,24116,3
38849,236918,4
38849,35092,5
38849,51188,6
71524,3829,0
71524,3536,1
71524,146217,2
71524,240515,3
71524,3617,4
71524,50089,5
71524,46790,6
43279,2461,0
43279,29426,1
43279,4783,2
43279,3070,3
43279,26739,4
43279,134703,5
43279,1068123,6
29743,55912,0
29743,27647,1
29743,120633,2
29743,128075,3
29743,1711751,4
29743,37745,5
29743,592529,6
41760,1158,0
41760,40403,1
41760,4514,2
41760,19889,3
41760,178232,4
41760,178233,5
41760,74829,6
31665,8261,0
31665,2048,1
31665,70984,2
31665,29273,3
31665,74273,4
31665,162169,5
31665,5254,6
40219,780,0
40219,1794,1
40219,98424,2
40219,1107,3
40219,8262,4
40219,14062,5
40219,1214007,6
45840,16475,0
45840,18892,1
45840,5698,2
45840,2549,3
45840,4162,4
45840,4966,5
45840,21399,6
16363,16475,0
16363,67274,1
16363,6844,2
16363,1466,3
16363,84399,4
16363,115766,5
16363,89043,6
22023,514,0
22023,1037,1
22023,26483,2
22023,8255,3
22023,1102,4
22023,95469,5
22023,1577155,6
171,1958,0
171,1959,1
171,1957,2
171,1969,3
171,2086,4
171,2192,5
171,1960,6
73116,982,0
73116,656,1
73116,23709,2
73116,10652,3
73116,84927,4
73116,27393,5
73116,97170,6
26639,10654,0
26639,249,1
26639,56890,2
26639,23709,3
26639,2,4
26639,10504,5
26639,97165,6
42124,2792318,0
42124,14277,2
42124,4959,3
42124,2792304,4
42124,2792305,5
42124,2792306,6
42124,2792308,7
25297,1733,0
25297,26513,1
25297,4162,2
25297,1735,3
25297,588,4
25297,3223436,5
25297,93501,6
39274,349,0
39274,7450,1
39274,104334,2
39274,552656,3
39274,105312,4
39274,2249,5
39274,85500,6
11564,64457,0
11564,7505,2
11564,521,3
11564,69889,4
11564,158489,5
11564,133799,6
11564,28246,7
67772,38225,0
67772,18365,1
67772,8963,2
67772,174639,3
67772,8534,4
67772,84918,5
67772,62018,6
4202,16927,0
4202,7108,1
4202,10255,3
4202,24763,4
4202,24382,5
4202,35323,6
4202,35324,7
17590,3895,0
17590,20006,1
17590,40403,2
17590,97337,3
17590,5732,4
17590,98477,5
17590,138116,6
20787,550947,0
20787,1015993,1
20787,1147560,2
20787,1320032,3
20787,1598624,4
20787,1127954,5
20787,1799074,6
28940,100552,1
28940,50880,2
28940,102422,3
28940,44161,4
28940,102423,5
28940,102424,6
28940,4203,7
13497,36811,0
13497,8691,1
13497,18270,2
13497,83859,3
13497,3776873,4
13497,84115,5
13497,84116,6
11852,60949,0
11852,1772,1
11852,11716,2
11852,29020,3
11852,2055,4
11852,404,5
11852,69399,6
7303,16866,0
7303,5469,1
7303,20162,2
7303,2283,3
7303,53280,4
7303,1411183,5
7303,4432,6
201,2387,0
201,2388,1
201,1213786,2
201,2390,3
201,2391,4
201,2392,5
201,2393,6
2755,514,0
2755,8534,1
2755,15250,2
2755,20212,3
2755,35515,4
2755,35516,5
2755,35518,6
33504,6523,0
33504,1591120,1
33504,3652,2
33504,24919,3
33504,34053,4
33504,16869,5
33504,36282,6
21868,517,0
21868,18992,1
21868,25654,2
21868,9029,3
21868,28743,4
21868,96787,5
21868,27554,6
65684,10205,0
65684,57829,1
65684,543881,2
65684,543882,4
65684,543883,5
